refund_id,payment_id,amount,ts
REF009407,PAY031168,7132,2026-08-06T17:00:00
REF009408,PAY031173,6781,2026-08-22T17:00:00
REF009409,PAY031182,353,2026-08-20T19:00:00
REF009410,PAY031183,835,2026-08-08T15:00:00
REF009411,PAY031186,2081,2026-08-26T23:00:00
REF009412,PAY031189,4064,2026-08-12T12:00:00
REF009413,PAY031191,2746,2026-08-08T17:00:00
REF009414,PAY031198,2602,2026-09-02T18:00:00
REF009415,PAY031202,2929,2026-08-25T11:00:00
REF009416,PAY031207,7538,2026-08-17T18:00:00
REF009417,PAY031210,540,2026-09-03T19:00:00
REF009418,PAY031211,6089,2026-08-23T16:00:00
REF009419,PAY031212,1011,2026-08-15T00:00:00
REF009420,PAY031213,6168,2026-08-29T15:00:00
REF009421,PAY031214,750,2026-08-09T04:00:00
REF009422,PAY031215,2284,2026-08-28T01:00:00
REF009423,PAY031216,1763,2026-08-17T06:00:00
REF009424,PAY031218,1775,2026-08-12T14:00:00
REF009425,PAY031222,401,2026-08-17T01:00:00
REF009426,PAY031224,4350,2026-08-28T16:00:00
REF009427,PAY031226,3856,2026-09-04T05:00:00
REF009428,PAY031228,2379,2026-08-15T05:00:00
REF009429,PAY031239,611,2026-08-31T17:00:00
REF009430,PAY031241,5076,2026-08-21T14:00:00
REF009431,PAY031243,5087,2026-08-21T05:00:00
REF009432,PAY031245,1034,2026-08-28T23:00:00
REF009433,PAY031246,212,2026-08-15T20:00:00
REF009434,PAY031254,2906,2026-08-06T17:00:00
REF009435,PAY031256,6020,2026-08-27T17:00:00
REF009436,PAY031267,4121,2026-08-24T07:00:00
REF009437,PAY031268,1999,2026-08-30T23:00:00
REF009438,PAY031269,436,2026-08-07T05:00:00
REF009439,PAY031276,1060,2026-08-28T09:00:00
REF009440,PAY031280,1235,2026-08-17T12:00:00
REF009441,PAY031282,4659,2026-08-09T22:00:00
REF009442,PAY031283,904,2026-08-16T11:00:00
REF009443,PAY031283,904,2026-08-16T12:00:00
REF009444,PAY031285,1089,2026-08-30T00:00:00
REF009445,PAY031286,606,2026-09-01T15:00:00
REF009446,PAY031287,1785,2026-08-29T06:00:00
REF009447,PAY031288,100,2026-08-12T00:00:00
REF009448,PAY031290,4321,2026-08-25T20:00:00
REF009449,PAY031291,7250,2026-08-30T17:00:00
REF009450,PAY031295,128,2026-08-28T08:00:00
REF009451,PAY031297,859,2026-08-20T22:00:00
REF009452,PAY031298,3035,2026-08-22T22:00:00
REF009453,PAY031302,4754,2026-08-14T12:00:00
REF009454,PAY031304,650,2026-08-21T20:00:00
REF009455,PAY031305,1112,2026-09-02T16:00:00
REF009456,PAY031309,924,2026-08-31T05:00:00
REF009457,PAY031315,847,2026-08-19T13:00:00
REF009458,PAY031316,167,2026-08-19T12:00:00
REF009459,PAY031319,215,2026-08-17T01:00:00
REF009460,PAY031320,6155,2026-08-27T00:00:00
REF009461,PAY031321,5208,2026-09-02T08:00:00
REF009462,PAY031324,1139,2026-08-09T16:00:00
REF009463,PAY031326,4480,2026-08-11T00:00:00
REF009464,PAY031332,2934,2026-09-03T22:00:00
REF009465,PAY031334,1421,2026-08-10T03:00:00
REF009466,PAY031336,1965,2026-08-21T06:00:00
REF009467,PAY031337,3477,2026-08-12T14:00:00
REF009468,PAY031346,2346,2026-08-29T03:00:00
REF009469,PAY031348,495,2026-08-11T23:00:00
REF009470,PAY031349,261,2026-09-01T16:00:00
REF009471,PAY031352,1298,2026-08-08T00:00:00
REF009472,PAY031353,3635,2026-08-31T10:00:00
REF009473,PAY031354,13553,2026-08-30T21:00:00
REF009474,PAY031366,2133,2026-08-20T16:00:00
REF009475,PAY031381,5862,2026-08-10T20:00:00
REF009476,PAY031382,1393,2026-08-26T13:00:00
REF009477,PAY031395,2251,2026-09-02T09:00:00
REF009478,PAY031409,889,2026-08-27T17:00:00
REF009479,PAY031410,347,2026-08-17T13:00:00
REF009480,PAY031411,3034,2026-08-30T07:00:00
REF009481,PAY031414,4114,2026-09-04T09:00:00
REF009482,PAY031415,4304,2026-08-19T20:00:00
REF009483,PAY031419,389,2026-08-20T22:00:00
REF009484,PAY031424,4060,2026-08-19T02:00:00
REF009485,PAY031426,391,2026-08-24T18:00:00
REF009486,PAY031427,3606,2026-08-22T14:00:00
REF009487,PAY031429,501,2026-08-27T22:00:00
REF009488,PAY031431,708,2026-08-06T18:00:00
REF009489,PAY031433,3204,2026-08-11T08:00:00
REF009490,PAY031439,339,2026-08-11T22:00:00
REF009491,PAY031440,533,2026-08-07T23:00:00
REF009492,PAY031445,7987,2026-08-28T20:00:00
REF009493,PAY031447,3095,2026-09-04T08:00:00
REF009494,PAY031452,525,2026-08-30T23:00:00
REF009495,PAY031453,805,2026-08-29T19:00:00
REF009496,PAY031454,1843,2026-08-09T03:00:00
REF009497,PAY031456,1257,2026-08-25T01:00:00
REF009498,PAY031458,2073,2026-08-17T17:00:00
REF009499,PAY031460,1081,2026-08-28T19:00:00
REF009500,PAY031464,2822,2026-08-29T01:00:00
REF009501,PAY031469,888,2026-08-14T16:00:00
REF009502,PAY031471,1554,2026-08-08T05:00:00
REF009503,PAY031475,92,2026-09-03T14:00:00
REF009504,PAY031480,1311,2026-08-19T03:00:00
REF009505,PAY031483,1408,2026-08-27T09:00:00
REF009506,PAY031486,4580,2026-09-04T04:00:00
REF009507,PAY031491,558,2026-08-25T20:00:00
REF009508,PAY031498,521,2026-08-18T03:00:00
REF009509,PAY031507,1330,2026-08-16T12:00:00
REF009510,PAY031510,3778,2026-08-14T18:00:00
REF009511,PAY031511,8449,2026-08-08T14:00:00
REF009512,PAY031512,409,2026-08-09T04:00:00
REF009513,PAY031516,3966,2026-08-08T21:00:00
REF009514,PAY031521,3822,2026-08-06T17:00:00
REF009515,PAY031524,3542,2026-08-13T12:00:00
REF009516,PAY031527,628,2026-08-06T10:00:00
REF009517,PAY031529,4895,2026-08-15T12:00:00
REF009518,PAY031532,1216,2026-08-24T01:00:00
REF009519,PAY031536,165,2026-08-14T10:00:00
REF009520,PAY031549,925,2026-09-01T12:00:00
REF009521,PAY031550,5030,2026-08-09T15:00:00
REF009522,PAY031553,284,2026-08-08T23:00:00
REF009523,PAY031557,1417,2026-09-01T15:00:00
REF009524,PAY031558,4165,2026-08-18T10:00:00
REF009525,PAY031560,7775,2026-08-20T10:00:00
REF009526,PAY031562,7484,2026-08-30T22:00:00
REF009527,PAY031563,4912,2026-08-31T06:00:00
REF009528,PAY031564,2374,2026-08-23T04:00:00
REF009529,PAY031565,2414,2026-08-25T09:00:00
REF009530,PAY031568,310,2026-08-07T02:00:00
REF009531,PAY031570,2604,2026-08-31T11:00:00
REF009532,PAY031579,1209,2026-08-27T21:00:00
REF009533,PAY031580,5969,2026-08-20T16:00:00
REF009534,PAY031585,1937,2026-08-29T21:00:00
REF009535,PAY031591,1371,2026-08-14T17:00:00
REF009536,PAY031594,2023,2026-08-23T12:00:00
REF009537,PAY031597,1046,2026-09-02T16:00:00
REF009538,PAY031602,5044,2026-08-21T08:00:00
REF009539,PAY031603,265,2026-08-10T19:00:00
REF009540,PAY031607,178,2026-08-19T17:00:00
REF009541,PAY031612,256,2026-08-21T17:00:00
REF009542,PAY031613,251,2026-08-17T21:00:00
REF009543,PAY031617,255,2026-08-27T03:00:00
REF009544,PAY031618,279,2026-09-02T08:00:00
REF009545,PAY031622,535,2026-08-24T12:00:00
REF009546,PAY031634,133,2026-08-09T01:00:00
REF009547,PAY031637,4206,2026-08-25T20:00:00
REF009548,PAY031641,3254,2026-09-04T01:00:00
REF009549,PAY031643,2884,2026-08-09T19:00:00
REF009550,PAY031647,3739,2026-08-09T23:00:00
REF009551,PAY031649,619,2026-08-16T00:00:00
REF009552,PAY031651,1451,2026-08-19T17:00:00
REF009553,PAY031656,7887,2026-08-15T17:00:00
REF009554,PAY031659,4617,2026-08-23T18:00:00
REF009555,PAY031660,2719,2026-08-14T00:00:00
REF009556,PAY031664,1430,2026-09-02T12:00:00
REF009557,PAY031675,988,2026-08-14T08:00:00
REF009558,PAY031676,2582,2026-08-13T10:00:00
REF009559,PAY031687,1791,2026-08-11T07:00:00
REF009560,PAY031688,154,2026-08-06T11:00:00
REF009561,PAY031690,273,2026-08-11T04:00:00
REF009562,PAY031693,1838,2026-08-17T17:00:00
REF009563,PAY031705,2147,2026-08-20T22:00:00
REF009564,PAY031709,1649,2026-08-15T11:00:00
REF009565,PAY031710,355,2026-08-31T17:00:00
REF009566,PAY031711,869,2026-08-23T22:00:00
REF009567,PAY031716,108,2026-08-22T08:00:00
REF009568,PAY031719,887,2026-08-18T00:00:00
REF009569,PAY031721,235,2026-08-26T11:00:00
REF009570,PAY031722,6506,2026-08-20T00:00:00
REF009571,PAY031724,1544,2026-08-31T02:00:00
REF009572,PAY031725,8387,2026-08-31T03:00:00
REF009573,PAY031729,2732,2026-08-30T14:00:00
REF009574,PAY031734,1318,2026-08-20T14:00:00
REF009575,PAY031740,1870,2026-08-19T17:00:00
REF009576,PAY031741,2307,2026-08-15T04:00:00
REF009577,PAY031744,7701,2026-09-03T08:00:00
REF009578,PAY031745,1932,2026-09-03T07:00:00
REF009579,PAY031748,2706,2026-08-23T12:00:00
REF009580,PAY031749,4106,2026-08-08T21:00:00
REF009581,PAY031752,1816,2026-08-27T06:00:00
REF009582,PAY031760,2644,2026-08-24T19:00:00
REF009583,PAY031762,5838,2026-08-08T10:00:00
REF009584,PAY031770,1694,2026-08-08T02:00:00
REF009585,PAY031771,2854,2026-08-27T02:00:00
REF009586,PAY031777,2262,2026-08-27T01:00:00
REF009587,PAY031779,1510,2026-08-26T17:00:00
REF009588,PAY031780,610,2026-09-03T20:00:00
REF009589,PAY031782,4023,2026-08-07T21:00:00
REF009590,PAY031787,2560,2026-08-12T13:00:00
REF009591,PAY031788,626,2026-08-06T16:00:00
REF009592,PAY031789,2432,2026-09-01T22:00:00
REF009593,PAY031796,150,2026-08-22T22:00:00
REF009594,PAY031797,728,2026-09-01T09:00:00
REF009595,PAY031798,7906,2026-08-22T15:00:00
REF009596,PAY031800,3918,2026-08-31T17:00:00
REF009597,PAY031803,6463,2026-08-24T13:00:00
REF009598,PAY031806,3655,2026-08-12T06:00:00
REF009599,PAY031809,1372,2026-08-22T23:00:00
REF009600,PAY031821,534,2026-08-26T08:00:00
REF009601,PAY031825,3541,2026-08-28T08:00:00
REF009602,PAY031829,1542,2026-08-15T17:00:00
REF009603,PAY031829,1542,2026-08-15T18:00:00
REF009604,PAY031831,2447,2026-09-04T04:00:00
REF009605,PAY031836,3825,2026-08-17T03:00:00
REF009606,PAY031841,255,2026-08-09T17:00:00
REF009607,PAY031844,860,2026-08-30T11:00:00
REF009608,PAY031844,860,2026-08-30T12:00:00
REF009609,PAY031845,3833,2026-08-21T10:00:00
REF009610,PAY031850,208,2026-09-01T21:00:00
REF009611,PAY031851,920,2026-08-18T10:00:00
REF009612,PAY031853,373,2026-08-26T04:00:00
REF009613,PAY031855,5734,2026-08-20T22:00:00
REF009614,PAY031856,2438,2026-08-07T02:00:00
REF009615,PAY031858,409,2026-08-20T15:00:00
REF009616,PAY031861,410,2026-08-11T00:00:00
REF009617,PAY031863,6444,2026-08-25T00:00:00
REF009618,PAY031865,4415,2026-08-12T17:00:00
REF009619,PAY031873,7680,2026-08-21T05:00:00
REF009620,PAY031874,1005,2026-08-27T04:00:00
REF009621,PAY031879,309,2026-08-25T00:00:00
REF009622,PAY031880,591,2026-08-20T08:00:00
REF009623,PAY031882,3146,2026-08-30T04:00:00
REF009624,PAY031884,4805,2026-08-20T01:00:00
REF009625,PAY031885,368,2026-08-28T06:00:00
REF009626,PAY031886,4067,2026-08-08T03:00:00
REF009627,PAY031887,560,2026-08-14T22:00:00
REF009628,PAY031891,7299,2026-08-14T19:00:00
REF009629,PAY031894,2863,2026-08-26T07:00:00
REF009630,PAY031898,9361,2026-08-06T10:00:00
REF009631,PAY031903,6185,2026-08-28T09:00:00
REF009632,PAY031911,4328,2026-08-17T14:00:00
REF009633,PAY031914,3823,2026-08-08T01:00:00
REF009634,PAY031917,1869,2026-08-18T18:00:00
REF009635,PAY031919,2331,2026-08-27T16:00:00
REF009636,PAY031920,1728,2026-09-03T23:00:00
REF009637,PAY031928,1272,2026-08-07T05:00:00
REF009638,PAY031932,466,2026-08-26T05:00:00
REF009639,PAY031933,1905,2026-08-23T22:00:00
REF009640,PAY031936,1568,2026-08-14T05:00:00
REF009641,PAY031937,2140,2026-08-09T13:00:00
REF009642,PAY031938,1834,2026-08-10T03:00:00
REF009643,PAY031939,3316,2026-08-27T16:00:00
REF009644,PAY031940,4759,2026-08-13T14:00:00
REF009645,PAY031947,7090,2026-08-07T23:00:00
REF009646,PAY031948,5039,2026-08-28T09:00:00
REF009647,PAY031951,545,2026-08-21T01:00:00
REF009648,PAY031952,960,2026-08-10T05:00:00
REF009649,PAY031956,617,2026-08-12T14:00:00
REF009650,PAY031963,3144,2026-08-21T07:00:00
REF009651,PAY031964,1712,2026-08-31T13:00:00
REF009652,PAY031966,2421,2026-09-03T22:00:00
REF009653,PAY031967,4874,2026-08-30T11:00:00
REF009654,PAY031977,1653,2026-08-25T05:00:00
REF009655,PAY031978,859,2026-08-30T07:00:00
REF009656,PAY031983,509,2026-08-13T05:00:00
REF009657,PAY031986,863,2026-08-08T16:00:00
REF009658,PAY031992,1029,2026-08-15T08:00:00
REF009659,PAY031993,5206,2026-08-16T21:00:00
REF009660,PAY031995,7755,2026-08-30T02:00:00
REF009661,PAY031996,13249,2026-09-03T00:00:00
REF009662,PAY032002,150,2026-08-15T21:00:00
REF009663,PAY032009,2570,2026-08-22T03:00:00
REF009664,PAY032010,1829,2026-08-14T16:00:00
REF009665,PAY032014,2417,2026-08-18T14:00:00
REF009666,PAY032019,211,2026-09-01T10:00:00
REF009667,PAY032022,613,2026-08-13T21:00:00
REF009668,PAY032023,938,2026-08-11T09:00:00
REF009669,PAY032037,1162,2026-08-20T18:00:00
REF009670,PAY032038,4446,2026-09-03T07:00:00
REF009671,PAY032041,292,2026-08-10T18:00:00
REF009672,PAY032042,1618,2026-08-24T13:00:00
REF009673,PAY032045,854,2026-08-20T07:00:00
REF009674,PAY032046,5445,2026-08-14T19:00:00
REF009675,PAY032047,5586,2026-08-12T08:00:00
REF009676,PAY032051,3337,2026-08-09T17:00:00
REF009677,PAY032052,282,2026-08-09T00:00:00
REF009678,PAY032053,4062,2026-08-14T15:00:00
REF009679,PAY032056,414,2026-08-07T08:00:00
REF009680,PAY032061,158,2026-08-26T21:00:00
REF009681,PAY032065,952,2026-08-28T16:00:00
REF009682,PAY032070,2630,2026-08-28T03:00:00
REF009683,PAY032072,2090,2026-08-19T08:00:00
REF009684,PAY032075,685,2026-08-11T00:00:00
REF009685,PAY032077,3124,2026-08-29T20:00:00
REF009686,PAY032078,3300,2026-08-16T21:00:00
REF009687,PAY032088,3974,2026-08-12T14:00:00
REF009688,PAY032090,4087,2026-08-07T12:00:00
REF009689,PAY032092,229,2026-08-16T00:00:00
REF009690,PAY032095,1505,2026-09-02T18:00:00
REF009691,PAY032099,4861,2026-08-26T11:00:00
REF009692,PAY032100,144,2026-08-16T13:00:00
REF009693,PAY032100,144,2026-08-16T14:00:00
REF009694,PAY032102,3298,2026-08-18T11:00:00
REF009695,PAY032104,1310,2026-08-18T01:00:00
REF009696,PAY032115,1352,2026-08-22T07:00:00
REF009697,PAY032116,415,2026-08-06T11:00:00
REF009698,PAY032118,6276,2026-08-16T06:00:00
REF009699,PAY032126,1318,2026-08-19T22:00:00
REF009700,PAY032129,87,2026-08-27T14:00:00
REF009701,PAY032139,8244,2026-08-27T23:00:00
REF009702,PAY032142,230,2026-08-21T14:00:00
REF009703,PAY032146,2731,2026-08-06T22:00:00
REF009704,PAY032152,1616,2026-08-07T19:00:00
REF009705,PAY032153,494,2026-08-10T16:00:00
REF009706,PAY032154,5462,2026-08-21T00:00:00
REF009707,PAY032156,139,2026-08-10T13:00:00
REF009708,PAY032158,2790,2026-09-03T03:00:00
REF009709,PAY032161,541,2026-08-18T10:00:00
REF009710,PAY032164,2654,2026-08-16T07:00:00
REF009711,PAY032165,1913,2026-08-06T16:00:00
REF009712,PAY032166,4481,2026-08-10T14:00:00
REF009713,PAY032169,2782,2026-08-20T05:00:00
REF009714,PAY032171,716,2026-08-23T03:00:00
REF009715,PAY032176,2508,2026-08-10T22:00:00
REF009716,PAY032177,3944,2026-08-28T09:00:00
REF009717,PAY032180,2514,2026-08-26T10:00:00
REF009718,PAY032192,4216,2026-08-31T02:00:00
REF009719,PAY032194,1389,2026-08-06T13:00:00
REF009720,PAY032197,445,2026-08-14T19:00:00
REF009721,PAY032201,3310,2026-08-09T23:00:00
REF009722,PAY032205,119,2026-08-29T00:00:00
REF009723,PAY032206,234,2026-08-22T10:00:00
REF009724,PAY032208,1444,2026-08-24T02:00:00
REF009725,PAY032209,1359,2026-08-09T14:00:00
REF009726,PAY032211,3734,2026-08-29T01:00:00
REF009727,PAY032215,3017,2026-09-02T14:00:00
REF009728,PAY032218,292,2026-08-30T10:00:00
REF009729,PAY032223,536,2026-09-02T06:00:00
REF009730,PAY032225,1064,2026-08-18T17:00:00
REF009731,PAY032230,568,2026-08-19T15:00:00
REF009732,PAY032234,253,2026-08-13T11:00:00
REF009733,PAY032236,785,2026-09-01T12:00:00
REF009734,PAY032238,3600,2026-08-31T14:00:00
REF009735,PAY032241,2377,2026-08-12T23:00:00
REF009736,PAY032242,3755,2026-08-15T23:00:00
REF009737,PAY032246,510,2026-08-30T10:00:00
REF009738,PAY032253,318,2026-08-21T16:00:00
REF009739,PAY032255,5556,2026-08-15T07:00:00
REF009740,PAY032258,3495,2026-08-09T14:00:00
REF009741,PAY032266,1985,2026-08-11T12:00:00
REF009742,PAY032267,2175,2026-08-09T03:00:00
REF009743,PAY032274,220,2026-08-08T16:00:00
REF009744,PAY032277,2927,2026-09-02T08:00:00
REF009745,PAY032279,2936,2026-08-11T12:00:00
REF009746,PAY032282,653,2026-08-14T15:00:00
REF009747,PAY032283,4133,2026-08-22T03:00:00
REF009748,PAY032290,811,2026-08-09T14:00:00
REF009749,PAY032295,915,2026-08-21T03:00:00
REF009750,PAY032302,4391,2026-08-30T14:00:00
REF009751,PAY032303,283,2026-08-29T23:00:00
REF009752,PAY032308,1629,2026-08-13T06:00:00
REF009753,PAY032310,150,2026-08-21T21:00:00
REF009754,PAY032311,240,2026-08-20T08:00:00
REF009755,PAY032312,3076,2026-08-24T04:00:00
REF009756,PAY032314,777,2026-08-25T09:00:00
REF009757,PAY032324,4232,2026-08-25T16:00:00
REF009758,PAY032330,1078,2026-09-02T03:00:00
REF009759,PAY032332,3967,2026-08-29T08:00:00
REF009760,PAY032334,2158,2026-08-22T12:00:00
REF009761,PAY032339,915,2026-08-18T09:00:00
REF009762,PAY032340,1322,2026-08-30T01:00:00
REF009763,PAY032342,8093,2026-08-26T13:00:00
REF009764,PAY032343,573,2026-08-20T08:00:00
REF009765,PAY032344,1203,2026-08-20T23:00:00
REF009766,PAY032345,1056,2026-08-20T01:00:00
REF009767,PAY032349,850,2026-08-22T08:00:00
REF009768,PAY032352,2000,2026-09-04T01:00:00
REF009769,PAY032353,3283,2026-08-19T15:00:00
REF009770,PAY032356,627,2026-08-19T07:00:00
REF009771,PAY032357,2694,2026-08-15T09:00:00
REF009772,PAY032361,59,2026-08-15T04:00:00
REF009773,PAY032369,2271,2026-08-26T15:00:00
REF009774,PAY032374,286,2026-08-24T20:00:00
REF009775,PAY032376,2133,2026-09-03T19:00:00
REF009776,PAY032380,117,2026-09-02T06:00:00
REF009777,PAY032383,75,2026-08-11T19:00:00
REF009778,PAY032384,2557,2026-08-22T22:00:00
REF009779,PAY032386,2068,2026-08-12T18:00:00
REF009780,PAY032388,935,2026-08-14T11:00:00
REF009781,PAY032390,1127,2026-08-06T10:00:00
REF009782,PAY032392,542,2026-08-08T04:00:00
REF009783,PAY032397,353,2026-08-25T09:00:00
REF009784,PAY032400,3471,2026-09-02T23:00:00
REF009785,PAY032403,1313,2026-08-18T14:00:00
REF009786,PAY032406,1806,2026-09-01T01:00:00
REF009787,PAY032410,1442,2026-08-30T23:00:00
REF009788,PAY032411,498,2026-08-07T11:00:00
REF009789,PAY032418,4449,2026-08-17T17:00:00
REF009790,PAY032423,5752,2026-08-18T20:00:00
REF009791,PAY032429,1811,2026-08-12T10:00:00
REF009792,PAY032439,1290,2026-08-18T05:00:00
REF009793,PAY032444,7061,2026-08-23T11:00:00
REF009794,PAY032445,2239,2026-08-14T14:00:00
REF009795,PAY032453,6350,2026-08-26T22:00:00
REF009796,PAY032455,104,2026-08-26T11:00:00
REF009797,PAY032457,83,2026-08-23T21:00:00
REF009798,PAY032458,3158,2026-08-14T09:00:00
REF009799,PAY032461,5412,2026-08-10T20:00:00
REF009800,PAY032463,5901,2026-08-25T11:00:00
REF009801,PAY032465,4564,2026-08-14T17:00:00
REF009802,PAY032466,1471,2026-08-20T03:00:00
REF009803,PAY032467,4135,2026-08-09T19:00:00
REF009804,PAY032470,1365,2026-08-11T11:00:00
REF009805,PAY032476,1471,2026-08-06T21:00:00
REF009806,PAY032478,5510,2026-09-02T06:00:00
REF009807,PAY032487,1449,2026-08-25T23:00:00
REF009808,PAY032490,8705,2026-08-08T07:00:00
REF009809,PAY032498,4597,2026-09-01T05:00:00
REF009810,PAY032502,1950,2026-08-21T21:00:00
REF009811,PAY032503,3505,2026-08-18T23:00:00
REF009812,PAY032504,1127,2026-08-29T18:00:00
REF009813,PAY032505,293,2026-08-29T20:00:00
REF009814,PAY032506,6621,2026-08-31T12:00:00
REF009815,PAY032510,567,2026-08-22T03:00:00
REF009816,PAY032511,735,2026-08-27T02:00:00
REF009817,PAY032515,2435,2026-08-22T12:00:00
REF009818,PAY032518,142,2026-08-30T11:00:00
REF009819,PAY032519,5499,2026-09-03T18:00:00
REF009820,PAY032520,3201,2026-09-02T11:00:00
REF009821,PAY032521,692,2026-08-07T17:00:00
REF009822,PAY032522,2545,2026-08-06T13:00:00
REF009823,PAY032524,4004,2026-08-29T20:00:00
REF009824,PAY032533,161,2026-08-16T15:00:00
REF009825,PAY032534,1684,2026-08-27T09:00:00
REF009826,PAY032541,8201,2026-08-22T22:00:00
REF009827,PAY032545,2453,2026-09-01T11:00:00
REF009828,PAY032546,135,2026-08-18T20:00:00
REF009829,PAY032548,454,2026-08-09T05:00:00
REF009830,PAY032551,2907,2026-08-17T10:00:00
REF009831,PAY032553,2242,2026-08-26T03:00:00
REF009832,PAY032555,4667,2026-08-23T06:00:00
REF009833,PAY032556,2839,2026-08-31T18:00:00
REF009834,PAY032557,1782,2026-08-12T08:00:00
REF009835,PAY032558,1524,2026-08-09T01:00:00
REF009836,PAY032561,784,2026-08-23T11:00:00
REF009837,PAY032563,1709,2026-08-20T05:00:00
REF009838,PAY032566,689,2026-08-18T02:00:00
REF009839,PAY032567,8344,2026-08-20T20:00:00
REF009840,PAY032569,1025,2026-08-16T14:00:00
REF009841,PAY032570,452,2026-08-12T18:00:00
REF009842,PAY032574,1482,2026-08-13T16:00:00
REF009843,PAY032576,1651,2026-08-08T19:00:00
REF009844,PAY032577,6076,2026-08-22T06:00:00
REF009845,PAY032580,216,2026-08-07T08:00:00
REF009846,PAY032585,3134,2026-09-01T22:00:00
REF009847,PAY032588,3676,2026-08-26T21:00:00
REF009848,PAY032593,907,2026-08-19T23:00:00
REF009849,PAY032596,482,2026-08-22T20:00:00
REF009850,PAY032598,712,2026-08-08T01:00:00
REF009851,PAY032601,2675,2026-08-16T10:00:00
REF009852,PAY032606,5988,2026-08-26T23:00:00
REF009853,PAY032608,116,2026-08-22T11:00:00
REF009854,PAY032609,1632,2026-08-06T10:00:00
REF009855,PAY032614,8564,2026-09-02T14:00:00
REF009856,PAY032623,5780,2026-08-18T02:00:00
REF009857,PAY032624,6600,2026-09-02T08:00:00
REF009858,PAY032625,717,2026-08-14T14:00:00
REF009859,PAY032628,2070,2026-08-13T02:00:00
REF009860,PAY032633,880,2026-08-21T02:00:00
REF009861,PAY032640,3303,2026-08-29T08:00:00
REF009862,PAY032642,3341,2026-08-30T06:00:00
REF009863,PAY032649,322,2026-09-02T22:00:00
REF009864,PAY032654,2099,2026-08-29T10:00:00
REF009865,PAY032666,5215,2026-08-26T00:00:00
REF009866,PAY032667,907,2026-09-01T10:00:00
REF009867,PAY032672,103,2026-08-09T11:00:00
REF009868,PAY032675,3797,2026-08-13T16:00:00
