credit_id,settlement_id,amount,ts
CR032199,SET032242,35698,2026-08-07T15:00:00
CR032200,SET032243,28580,2026-08-14T23:00:00
CR032201,SET032244,14570,2026-09-04T11:00:00
CR032202,SET032245,1503,2026-08-08T20:00:00
CR032203,SET032246,23826,2026-08-30T18:00:00
CR032204,SET032247,3532,2026-08-30T03:00:00
CR032205,SET032248,14453,2026-09-02T12:00:00
CR032206,SET032249,44740,2026-08-07T17:00:00
CR032207,SET032250,41980,2026-09-02T18:00:00
CR032208,SET032251,10996,2026-08-23T01:00:00
CR032209,SET032252,9679,2026-08-13T10:00:00
CR032210,SET032253,45535,2026-08-07T21:00:00
CR032211,SET032254,13743,2026-08-22T01:00:00
CR032212,SET032255,1885,2026-08-20T12:00:00
CR032213,SET032256,19795,2026-08-24T08:00:00
CR032214,SET032257,44490,2026-08-19T06:00:00
CR032215,SET032258,43110,2026-08-25T13:00:00
CR032216,SET032259,42802,2026-08-21T12:00:00
CR032217,SET032260,19617,2026-08-31T09:00:00
CR032218,SET032261,10070,2026-08-11T22:00:00
CR032219,SET032262,10796,2026-08-29T07:00:00
CR032220,SET032263,11033,2026-08-11T21:00:00
CR032221,SET032264,33431,2026-08-28T12:00:00
CR032222,SET032265,7122,2026-08-15T05:00:00
CR032223,SET032266,15285,2026-09-03T00:00:00
CR032224,SET032267,34849,2026-08-17T23:00:00
CR032225,SET032268,37659,2026-08-25T20:00:00
CR032226,SET032269,25940,2026-08-31T06:00:00
CR032227,SET032270,16274,2026-09-01T14:00:00
CR032228,SET032271,23026,2026-08-07T01:00:00
CR032229,SET032272,37184,2026-08-20T01:00:00
CR032230,SET032273,12277,2026-08-09T03:00:00
CR032231,SET032274,19495,2026-09-02T07:00:00
CR032232,SET032275,39069,2026-08-28T22:00:00
CR032233,SET032276,15402,2026-08-29T12:00:00
CR032234,SET032277,43693,2026-08-22T10:00:00
CR032235,SET032278,19061,2026-08-22T16:00:00
CR032236,SET032279,45845,2026-08-10T11:00:00
CR032237,SET032280,10277,2026-08-23T02:00:00
CR032238,SET032281,44862,2026-08-27T20:00:00
CR032239,SET032282,14028,2026-08-17T06:00:00
CR032240,SET032283,4899,2026-08-18T13:00:00
CR032241,SET032284,10557,2026-08-30T05:00:00
CR032242,SET032285,2803,2026-08-31T17:00:00
CR032243,SET032286,31769,2026-08-26T17:00:00
CR032244,SET032287,42446,2026-08-20T12:00:00
CR032245,SET032288,26089,2026-08-21T03:00:00
CR032246,SET032289,6234,2026-08-20T05:00:00
CR032247,SET032290,10974,2026-08-20T08:00:00
CR032248,SET032291,7261,2026-09-03T05:00:00
CR032249,SET032292,6216,2026-09-01T16:00:00
CR032250,SET032293,40350,2026-08-22T12:00:00
CR032251,SET032294,33167,2026-08-08T11:00:00
CR032252,SET032295,35495,2026-09-04T09:00:00
CR032253,SET032296,15494,2026-09-04T05:00:00
CR032254,SET032297,32134,2026-08-19T19:00:00
CR032255,SET032298,4980,2026-09-03T08:00:00
CR032256,SET032299,32540,2026-09-01T00:00:00
CR032257,SET032300,25372,2026-08-19T11:00:00
CR032258,SET032301,29993,2026-08-15T13:00:00
CR032259,SET032302,10979,2026-08-31T20:00:00
CR032260,SET032303,40592,2026-08-24T20:00:00
CR032261,SET032304,44918,2026-08-14T13:00:00
CR032262,SET032305,16857,2026-08-15T08:00:00
CR032263,SET032306,33931,2026-08-20T18:00:00
CR032264,SET032307,13992,2026-08-07T19:00:00
CR032265,SET032308,38878,2026-08-21T04:00:00
CR032266,SET032309,39971,2026-08-06T20:00:00
CR032267,SET032310,27191,2026-08-30T09:00:00
CR032268,SET032311,30842,2026-08-25T15:00:00
CR032269,SET032312,30850,2026-08-07T01:00:00
CR032270,SET032313,9888,2026-08-26T19:00:00
CR032271,SET032314,15665,2026-08-31T04:00:00
CR032272,SET032315,18720,2026-08-12T00:00:00
CR032273,SET032316,39532,2026-08-28T07:00:00
CR032274,SET032317,2859,2026-08-25T23:00:00
CR032275,SET032318,10562,2026-08-25T00:00:00
CR032276,SET032319,18903,2026-08-08T21:00:00
CR032277,SET032320,19516,2026-09-03T23:00:00
CR032278,SET032321,11162,2026-08-18T17:00:00
CR032279,SET032322,25617,2026-08-18T22:00:00
CR032280,SET032323,29843,2026-08-22T16:00:00
CR032281,SET032324,3530,2026-09-02T10:00:00
CR032282,SET032325,36764,2026-09-03T12:00:00
CR032283,SET032326,40961,2026-08-31T06:00:00
CR032284,SET032327,12716,2026-08-11T23:00:00
CR032285,SET032328,11128,2026-08-23T02:00:00
CR032286,SET032329,1633,2026-09-01T16:00:00
CR032287,SET032330,36859,2026-08-12T22:00:00
CR032288,SET032331,30608,2026-08-14T00:00:00
CR032289,SET032332,4765,2026-08-14T15:00:00
CR032290,SET032333,29856,2026-08-30T22:00:00
CR032291,SET032334,6214,2026-08-06T14:00:00
CR032292,SET032335,21653,2026-08-19T14:00:00
CR032293,SET032336,15439,2026-08-08T08:00:00
CR032294,SET032337,6136,2026-08-28T15:00:00
CR032295,SET032338,41351,2026-08-23T18:00:00
CR032296,SET032339,11603,2026-08-07T04:00:00
CR032297,SET032340,25473,2026-08-31T01:00:00
CR032298,SET032341,1422,2026-08-25T13:00:00
CR032299,SET032342,36269,2026-08-09T12:00:00
CR032300,SET032343,36581,2026-08-18T22:00:00
CR032301,SET032344,19031,2026-09-03T03:00:00
CR032302,SET032345,3929,2026-08-25T20:00:00
CR032303,SET032346,16822,2026-08-21T07:00:00
CR032304,SET032347,7450,2026-08-18T18:00:00
CR032305,SET032348,2414,2026-08-14T03:00:00
CR032306,SET032349,25020,2026-08-26T17:00:00
CR032307,SET032350,29408,2026-09-01T05:00:00
CR032308,SET032351,3431,2026-08-19T18:00:00
CR032309,SET032352,36204,2026-08-09T18:00:00
CR032310,SET032353,32882,2026-08-19T03:00:00
CR032311,SET032354,41691,2026-08-31T03:00:00
CR032312,SET032355,14737,2026-08-07T15:00:00
CR032313,SET032356,29081,2026-08-10T04:00:00
CR032314,SET032357,46596,2026-08-30T19:00:00
CR032315,SET032358,2824,2026-09-02T23:00:00
CR032316,SET032359,9974,2026-08-17T19:00:00
CR032317,SET032360,18126,2026-08-11T09:00:00
CR032318,SET032361,15992,2026-08-26T07:00:00
CR032319,SET032362,19402,2026-08-17T21:00:00
CR032320,SET032363,35600,2026-08-10T00:00:00
CR032321,SET032364,40850,2026-08-07T09:00:00
CR032322,SET032365,11963,2026-08-23T13:00:00
CR032323,SET032366,26021,2026-08-18T12:00:00
CR032324,SET032367,28754,2026-08-19T00:00:00
CR032325,SET032368,17565,2026-08-12T03:00:00
CR032326,SET032369,45215,2026-08-28T19:00:00
CR032327,SET032370,15677,2026-08-31T22:00:00
CR032328,SET032371,11395,2026-08-09T21:00:00
CR032329,SET032372,46198,2026-08-14T21:00:00
CR032330,SET032373,12190,2026-08-12T14:00:00
CR032331,SET032374,46050,2026-08-07T23:00:00
CR032332,SET032375,5445,2026-08-16T01:00:00
CR032333,SET032376,44746,2026-08-28T14:00:00
CR032334,SET032377,44036,2026-08-08T19:00:00
CR032335,SET032378,16520,2026-09-02T11:00:00
CR032336,SET032379,18504,2026-08-24T13:00:00
CR032337,SET032380,17954,2026-08-20T21:00:00
CR032338,SET032381,2608,2026-08-14T08:00:00
CR032339,SET032382,10255,2026-08-15T01:00:00
CR032340,SET032383,30675,2026-08-18T09:00:00
CR032341,SET032384,20486,2026-08-23T23:00:00
CR032342,SET032385,27347,2026-08-12T05:00:00
CR032343,SET032386,9505,2026-08-29T06:00:00
CR032344,SET032387,29559,2026-08-21T21:00:00
CR032345,SET032388,38580,2026-08-23T15:00:00
CR032346,SET032389,17687,2026-08-14T18:00:00
CR032347,SET032390,1104,2026-08-16T01:00:00
CR032348,SET032391,10582,2026-08-10T22:00:00
CR032349,SET032392,36899,2026-08-29T11:00:00
CR032350,SET032394,24025,2026-08-16T06:00:00
CR032351,SET032395,13625,2026-08-06T15:00:00
CR032352,SET032396,44004,2026-08-24T03:00:00
CR032353,SET032397,29880,2026-08-27T02:00:00
CR032354,SET032398,24368,2026-08-26T07:00:00
CR032355,SET032399,11421,2026-08-26T15:00:00
CR032356,SET032400,25734,2026-08-26T09:00:00
CR032357,SET032401,27865,2026-08-24T01:00:00
CR032358,SET032402,14947,2026-08-14T13:00:00
CR032359,SET032403,10160,2026-08-11T19:00:00
CR032360,SET032404,41019,2026-09-03T08:00:00
CR032361,SET032405,33536,2026-08-11T00:00:00
CR032362,SET032406,6938,2026-08-15T21:00:00
CR032363,SET032407,23010,2026-08-25T15:00:00
CR032364,SET032408,7810,2026-08-24T09:00:00
CR032365,SET032409,29797,2026-08-14T21:00:00
CR032366,SET032410,24809,2026-08-20T07:00:00
CR032367,SET032411,36715,2026-08-09T23:00:00
CR032368,SET032412,24344,2026-08-28T13:00:00
CR032369,SET032413,37903,2026-08-26T12:00:00
CR032370,SET032414,44521,2026-08-11T15:00:00
CR032371,SET032415,17626,2026-09-02T20:00:00
CR032372,SET032416,33919,2026-08-10T04:00:00
CR032373,SET032417,5342,2026-08-07T05:00:00
CR032374,SET032418,26438,2026-08-08T15:00:00
CR032375,SET032419,24619,2026-08-10T18:00:00
CR032376,SET032420,43390,2026-08-07T01:00:00
CR032377,SET032421,28030,2026-08-23T14:00:00
CR032378,SET032422,21498,2026-09-02T10:00:00
CR032379,SET032423,5003,2026-08-22T01:00:00
CR032380,SET032424,41950,2026-08-31T11:00:00
CR032381,SET032425,18430,2026-08-26T19:00:00
CR032382,SET032426,18856,2026-08-26T10:00:00
CR032383,SET032427,41419,2026-08-23T04:00:00
CR032384,SET032428,18886,2026-08-29T00:00:00
CR032385,SET032429,25231,2026-08-27T19:00:00
CR032386,SET032430,35812,2026-09-03T22:00:00
CR032387,SET032431,11939,2026-08-26T03:00:00
CR032388,SET032432,45161,2026-08-09T09:00:00
CR032389,SET032433,42110,2026-08-25T20:00:00
CR032390,SET032434,35967,2026-08-08T11:00:00
CR032391,SET032435,39893,2026-08-11T03:00:00
CR032392,SET032436,34274,2026-08-17T16:00:00
CR032393,SET032437,13988,2026-08-14T13:00:00
CR032394,SET032438,21414,2026-08-22T22:00:00
CR032395,SET032439,8137,2026-08-20T15:00:00
CR032396,SET032440,34247,2026-08-14T22:00:00
CR032397,SET032441,41641,2026-08-29T01:00:00
CR032398,SET032442,30869,2026-09-01T09:00:00
CR032399,SET032443,36036,2026-09-01T18:00:00
CR032400,SET032444,39378,2026-08-20T10:00:00
CR032401,SET032445,2137,2026-08-30T14:00:00
CR032402,SET032446,19845,2026-08-22T01:00:00
CR032403,SET032447,14509,2026-08-19T03:00:00
CR032404,SET032448,11598,2026-08-29T22:00:00
CR032405,SET032449,8438,2026-08-30T00:00:00
CR032406,SET032450,29622,2026-08-31T16:00:00
CR032407,SET032451,34812,2026-09-01T10:00:00
CR032408,SET032452,26938,2026-08-17T10:00:00
CR032409,SET032453,43219,2026-08-06T18:00:00
CR032410,SET032454,25911,2026-08-22T07:00:00
CR032411,SET032455,7042,2026-08-27T06:00:00
CR032412,SET032456,36598,2026-08-25T07:00:00
CR032413,SET032457,39509,2026-08-31T09:00:00
CR032414,SET032458,24629,2026-08-17T13:00:00
CR032415,SET032459,36294,2026-08-22T16:00:00
CR032416,SET032460,39340,2026-08-16T14:00:00
CR032417,SET032461,21582,2026-08-20T08:00:00
CR032418,SET032462,1102,2026-08-30T15:00:00
CR032419,SET032463,23954,2026-09-03T22:00:00
CR032420,SET032464,13018,2026-09-02T15:00:00
CR032421,SET032465,3809,2026-08-07T21:00:00
CR032422,SET032466,12280,2026-08-06T17:00:00
CR032423,SET032467,11337,2026-08-13T10:00:00
CR032424,SET032468,40771,2026-08-30T00:00:00
CR032425,SET032469,18806,2026-08-18T00:00:00
CR032426,SET032470,18756,2026-08-19T02:00:00
CR032427,SET032471,22710,2026-08-28T06:00:00
CR032428,SET032472,17337,2026-08-29T15:00:00
CR032429,SET032473,3596,2026-08-19T06:00:00
CR032430,SET032474,38732,2026-08-12T19:00:00
CR032431,SET032475,12496,2026-08-19T23:00:00
CR032432,SET032476,46375,2026-08-10T13:00:00
CR032433,SET032477,1793,2026-08-16T19:00:00
CR032434,SET032478,13227,2026-08-27T13:00:00
CR032435,SET032479,27855,2026-09-01T06:00:00
CR032436,SET032480,22258,2026-08-17T18:00:00
CR032437,SET032481,12312,2026-08-16T03:00:00
CR032438,SET032482,16542,2026-08-19T03:00:00
CR032439,SET032483,36506,2026-09-01T04:00:00
CR032440,SET032484,6290,2026-09-04T11:00:00
CR032441,SET032485,35741,2026-08-23T02:00:00
CR032442,SET032486,4330,2026-08-31T12:00:00
CR032443,SET032487,30618,2026-08-27T01:00:00
CR032444,SET032488,22230,2026-08-26T10:00:00
CR032445,SET032489,28374,2026-09-01T15:00:00
CR032446,SET032490,1059,2026-08-19T00:00:00
CR032447,SET032491,6882,2026-08-07T19:00:00
CR032448,SET032492,24787,2026-08-09T09:00:00
CR032449,SET032493,2611,2026-08-14T11:00:00
CR032450,SET032494,31276,2026-08-12T23:00:00
CR032451,SET032495,14599,2026-08-17T14:00:00
CR032452,SET032496,3704,2026-08-14T03:00:00
CR032453,SET032497,24895,2026-08-26T07:00:00
CR032454,SET032498,25264,2026-08-18T12:00:00
CR032455,SET032499,24822,2026-08-23T10:00:00
CR032456,SET032500,27253,2026-08-31T22:00:00
CR032457,SET032501,18603,2026-08-12T12:00:00
CR032458,SET032502,15938,2026-08-09T05:00:00
CR032459,SET032503,27360,2026-08-18T12:00:00
CR032460,SET032504,32795,2026-08-28T04:00:00
CR032461,SET032505,16596,2026-08-23T15:00:00
CR032462,SET032506,12838,2026-08-24T13:00:00
CR032463,SET032507,30362,2026-08-20T09:00:00
CR032464,SET032508,42430,2026-09-04T10:00:00
CR032465,SET032509,30120,2026-08-17T23:00:00
CR032466,SET032510,3114,2026-08-18T06:00:00
CR032467,SET032511,33762,2026-08-21T00:00:00
CR032468,SET032512,3095,2026-09-02T12:00:00
CR032469,SET032513,7611,2026-08-16T18:00:00
CR032470,SET032514,4481,2026-08-12T22:00:00
CR032471,SET032515,34237,2026-08-15T01:00:00
CR032472,SET032516,24785,2026-08-12T08:00:00
CR032473,SET032517,35706,2026-08-11T09:00:00
CR032474,SET032518,7253,2026-08-13T20:00:00
CR032475,SET032519,15663,2026-08-08T23:00:00
CR032476,SET032520,28696,2026-08-08T23:00:00
CR032477,SET032521,24074,2026-08-22T10:00:00
CR032478,SET032522,25385,2026-08-26T13:00:00
CR032479,SET032523,35434,2026-08-07T12:00:00
CR032480,SET032524,14090,2026-08-17T18:00:00
CR032481,SET032525,19642,2026-08-11T14:00:00
CR032482,SET032526,39127,2026-08-16T23:00:00
CR032483,SET032527,29177,2026-08-29T15:00:00
CR032484,SET032528,21027,2026-09-02T02:00:00
CR032485,SET032529,27439,2026-08-16T11:00:00
CR032486,SET032530,1452,2026-08-07T23:00:00
CR032487,SET032531,16512,2026-08-27T01:00:00
CR032488,SET032532,26350,2026-09-04T11:00:00
CR032489,SET032533,26073,2026-08-17T16:00:00
CR032490,SET032534,46003,2026-08-09T05:00:00
CR032491,SET032535,21637,2026-08-08T13:00:00
CR032492,SET032536,21651,2026-08-20T03:00:00
CR032493,SET032537,14797,2026-08-09T15:00:00
CR032494,SET032538,12778,2026-08-07T16:00:00
CR032495,SET032539,8115,2026-08-23T00:00:00
CR032496,SET032540,2946,2026-08-28T09:00:00
CR032497,SET032541,12696,2026-08-08T05:00:00
CR032498,SET032542,9586,2026-08-22T11:00:00
CR032499,SET032543,32921,2026-08-24T11:00:00
CR032500,SET032544,32092,2026-08-16T14:00:00
CR032501,SET032545,14732,2026-08-22T18:00:00
CR032502,SET032546,44836,2026-09-01T04:00:00
CR032503,SET032547,5900,2026-08-16T09:00:00
CR032504,SET032548,16077,2026-08-23T17:00:00
CR032505,SET032549,36862,2026-08-27T03:00:00
CR032506,SET032550,36335,2026-08-24T13:00:00
CR032507,SET032551,7626,2026-08-22T15:00:00
CR032508,SET032552,34930,2026-08-06T14:00:00
CR032509,SET032553,34911,2026-08-16T16:00:00
CR032510,SET032554,15836,2026-09-01T02:00:00
CR032511,SET032555,36549,2026-08-30T07:00:00
CR032512,SET032556,30074,2026-08-14T12:00:00
CR032513,SET032557,36149,2026-09-02T18:00:00
CR032514,SET032558,20404,2026-09-02T20:00:00
CR032515,SET032559,12575,2026-08-07T04:00:00
CR032516,SET032560,10611,2026-08-06T21:00:00
CR032517,SET032561,40429,2026-08-25T16:00:00
CR032518,SET032562,45732,2026-08-27T05:00:00
CR032519,SET032563,8746,2026-08-09T06:00:00
CR032520,SET032564,9737,2026-08-18T14:00:00
CR032521,SET032565,20816,2026-08-30T22:00:00
CR032522,SET032566,40384,2026-08-18T06:00:00
CR032523,SET032567,32731,2026-09-02T12:00:00
CR032524,SET032568,16670,2026-08-14T18:00:00
CR032525,SET032569,3949,2026-08-08T07:00:00
CR032526,SET032570,35091,2026-08-30T19:00:00
CR032527,SET032571,13018,2026-08-13T06:00:00
CR032528,SET032572,45869,2026-09-03T06:00:00
CR032529,SET032573,21713,2026-09-02T04:00:00
CR032530,SET032574,25222,2026-08-20T13:00:00
CR032531,SET032575,4356,2026-08-27T00:00:00
CR032532,SET032576,7416,2026-08-21T06:00:00
CR032533,SET032577,19803,2026-08-26T18:00:00
CR032534,SET032578,38391,2026-08-07T09:00:00
CR032535,SET032579,14376,2026-08-11T17:00:00
CR032536,SET032580,37593,2026-08-13T03:00:00
CR032537,SET032581,19729,2026-08-20T07:00:00
CR032538,SET032582,26055,2026-08-11T23:00:00
CR032539,SET032583,33966,2026-08-29T12:00:00
CR032540,SET032584,29406,2026-08-26T15:00:00
CR032541,SET032585,42256,2026-08-30T10:00:00
CR032542,SET032586,33334,2026-08-14T05:00:00
CR032543,SET032587,16587,2026-08-21T21:00:00
CR032544,SET032588,20479,2026-09-01T06:00:00
CR032545,SET032589,21083,2026-09-03T23:00:00
CR032546,SET032590,23785,2026-08-27T06:00:00
CR032547,SET032591,28932,2026-09-03T02:00:00
CR032548,SET032592,7621,2026-08-27T10:00:00
CR032549,SET032593,45958,2026-08-10T19:00:00
CR032550,SET032594,6720,2026-08-21T14:00:00
CR032551,SET032595,11765,2026-08-10T16:00:00
CR032552,SET032596,18398,2026-08-29T14:00:00
CR032553,SET032597,21285,2026-08-18T17:00:00
CR032554,SET032598,23248,2026-08-14T16:00:00
CR032555,SET032599,10352,2026-08-29T03:00:00
CR032556,SET032600,29529,2026-08-21T01:00:00
CR032557,SET032601,11518,2026-08-24T03:00:00
CR032558,SET032602,21460,2026-08-27T15:00:00
CR032559,SET032603,41654,2026-08-31T04:00:00
CR032560,SET032604,4447,2026-08-21T19:00:00
CR032561,SET032605,25144,2026-08-15T12:00:00
CR032562,SET032606,44159,2026-08-25T00:00:00
CR032563,SET032607,13375,2026-08-26T22:00:00
CR032564,SET032608,39025,2026-08-26T04:00:00
CR032565,SET032609,11533,2026-09-01T14:00:00
CR032566,SET032610,1079,2026-08-13T06:00:00
CR032567,SET032611,14300,2026-08-15T13:00:00
CR032568,SET032612,44003,2026-08-26T20:00:00
CR032569,SET032613,8055,2026-09-04T01:00:00
CR032570,SET032614,32413,2026-08-09T15:00:00
CR032571,SET032615,21943,2026-08-09T16:00:00
CR032572,SET032616,40697,2026-09-02T00:00:00
CR032573,SET032617,27655,2026-08-13T20:00:00
CR032574,SET032618,6575,2026-08-28T01:00:00
CR032575,SET032619,17288,2026-08-28T11:00:00
CR032576,SET032620,7399,2026-08-20T04:00:00
CR032577,SET032621,1634,2026-08-18T19:00:00
CR032578,SET032622,22395,2026-08-18T06:00:00
CR032579,SET032623,10381,2026-08-24T10:00:00
CR032580,SET032624,39633,2026-08-19T01:00:00
CR032581,SET032625,35874,2026-08-09T14:00:00
CR032582,SET032626,24043,2026-08-08T22:00:00
CR032583,SET032627,15707,2026-08-11T06:00:00
CR032584,SET032628,46152,2026-08-10T13:00:00
CR032585,SET032629,33133,2026-09-03T01:00:00
CR032586,SET032630,35766,2026-08-07T03:00:00
CR032587,SET032631,3658,2026-08-30T09:00:00
CR032588,SET032632,28942,2026-08-06T17:00:00
CR032589,SET032633,35577,2026-09-02T17:00:00
CR032590,SET032634,18687,2026-08-21T12:00:00
CR032591,SET032635,12815,2026-08-12T07:00:00
CR032592,SET032636,27312,2026-08-20T02:00:00
CR032593,SET032637,35869,2026-08-31T05:00:00
CR032594,SET032638,5393,2026-09-03T09:00:00
CR032595,SET032639,29153,2026-08-08T17:00:00
CR032596,SET032640,44827,2026-08-22T23:00:00
CR032597,SET032641,6468,2026-08-19T05:00:00
CR032598,SET032642,46068,2026-08-22T21:00:00
CR032599,SET032643,1255,2026-08-13T15:00:00
CR032600,SET032644,10483,2026-09-04T08:00:00
CR032601,SET032645,22329,2026-08-07T13:00:00
CR032602,SET032646,2342,2026-08-25T11:00:00
CR032603,SET032647,46429,2026-08-09T09:00:00
CR032604,SET032648,12710,2026-08-26T21:00:00
CR032605,SET032649,20654,2026-09-02T12:00:00
CR032606,SET032650,2662,2026-08-24T02:00:00
CR032607,SET032651,29924,2026-08-31T19:00:00
CR032608,SET032652,26136,2026-08-10T11:00:00
CR032609,SET032653,3860,2026-08-11T21:00:00
CR032610,SET032654,17363,2026-08-28T08:00:00
CR032611,SET032655,27222,2026-08-25T02:00:00
CR032612,SET032656,39997,2026-08-23T01:00:00
CR032613,SET032657,31698,2026-08-10T09:00:00
CR032614,SET032658,3016,2026-09-01T14:00:00
CR032615,SET032659,13695,2026-08-24T01:00:00
CR032616,SET032660,19626,2026-09-01T01:00:00
CR032617,SET032661,36323,2026-08-20T22:00:00
CR032618,SET032662,36938,2026-08-28T18:00:00
CR032619,SET032663,34437,2026-08-19T08:00:00
CR032620,SET032664,22865,2026-08-18T03:00:00
CR032621,SET032665,43193,2026-08-25T20:00:00
CR032622,SET032666,22698,2026-08-26T17:00:00
CR032623,SET032667,13026,2026-08-12T11:00:00
CR032624,SET032668,8571,2026-08-07T08:00:00
CR032625,SET032669,21237,2026-09-01T01:00:00
CR032626,SET032670,20624,2026-08-26T06:00:00
CR032627,SET032671,8782,2026-09-02T17:00:00
CR032628,SET032672,5711,2026-08-21T06:00:00
CR032629,SET032673,27224,2026-08-22T17:00:00
CR032630,SET032674,34923,2026-08-12T18:00:00
CR032631,SET032675,13772,2026-08-27T18:00:00
CR032632,SET032676,20713,2026-08-12T14:00:00
CR032633,SET032677,29899,2026-08-26T08:00:00
CR032634,SET032678,4368,2026-08-06T19:00:00
CR032635,SET032679,17637,2026-08-19T21:00:00
CR032636,SET032680,34734,2026-08-16T21:00:00
CR032637,SET032681,19167,2026-08-23T03:00:00
CR032638,SET032682,42541,2026-08-29T04:00:00
CR032639,SET032683,11131,2026-08-12T20:00:00
CR032640,SET032684,16142,2026-08-30T12:00:00
CR032641,SET032685,3801,2026-08-08T16:00:00
CR032642,SET032686,19865,2026-08-21T18:00:00
CR032643,SET032687,3066,2026-08-13T14:00:00
CR032644,SET032688,27638,2026-08-17T23:00:00
