payment_id,order_id,amount,status,method,ts
PAY029271,O029227,42025,settled,card,2026-08-22T13:00:00
PAY029272,O029228,45518,settled,wire,2026-08-28T07:00:00
PAY029273,O029229,37717,settled,wire,2026-08-11T21:00:00
PAY029274,O029230,1859,settled,ach,2026-08-11T09:00:00
PAY029275,O029231,44317,settled,ach,2026-09-04T08:00:00
PAY029276,O029232,30458,settled,ach,2026-08-20T17:00:00
PAY029277,O029233,21548,settled,ach,2026-08-29T02:00:00
PAY029278,O029234,20615,settled,card,2026-08-17T10:00:00
PAY029279,O029235,19028,settled,wallet,2026-08-16T23:00:00
PAY029280,O029236,22898,settled,wallet,2026-08-31T16:00:00
PAY029281,O029237,16657,settled,card,2026-08-12T07:00:00
PAY029282,O029238,31117,settled,card,2026-08-16T15:00:00
PAY029283,O029239,32084,settled,card,2026-08-24T12:00:00
PAY029284,O029240,23523,settled,wallet,2026-08-19T01:00:00
PAY029285,O029241,30453,settled,wire,2026-08-24T15:00:00
PAY029286,O029242,34172,settled,wallet,2026-08-11T06:00:00
PAY029287,O029243,15638,settled,wire,2026-09-03T10:00:00
PAY029288,O029244,44554,settled,ach,2026-08-27T07:00:00
PAY029289,O029245,19678,settled,card,2026-08-24T22:00:00
PAY029290,O029246,9232,settled,wallet,2026-08-07T09:00:00
PAY029291,O029247,15426,settled,ach,2026-08-20T15:00:00
PAY029292,O029248,20312,settled,wallet,2026-09-03T07:00:00
PAY029293,O029249,4576,settled,wallet,2026-08-22T21:00:00
PAY029294,O029250,31215,settled,wallet,2026-08-21T06:00:00
PAY029295,O029251,12452,settled,wallet,2026-08-25T22:00:00
PAY029296,O029252,46551,settled,wire,2026-08-23T16:00:00
PAY029297,O029253,36617,settled,wire,2026-09-03T12:00:00
PAY029298,O029254,13917,settled,ach,2026-08-29T12:00:00
PAY029299,O029255,13429,settled,card,2026-08-31T23:00:00
PAY029300,O029256,9768,settled,wire,2026-09-03T13:00:00
PAY029301,O029257,35440,settled,card,2026-08-21T22:00:00
PAY029302,O029258,40434,settled,card,2026-08-29T15:00:00
PAY029303,O029259,37295,settled,ach,2026-08-13T19:00:00
PAY029304,O029260,34360,settled,card,2026-08-10T00:00:00
PAY029305,O029261,39111,settled,card,2026-08-27T14:00:00
PAY029306,O029262,43736,settled,ach,2026-08-10T21:00:00
PAY029307,O029263,17096,settled,wallet,2026-08-16T09:00:00
PAY029308,O029264,40814,settled,card,2026-08-18T14:00:00
PAY029309,O029265,13483,settled,wire,2026-09-01T14:00:00
PAY029310,O029266,17090,settled,ach,2026-08-27T19:00:00
PAY029311,O029267,30309,settled,wire,2026-08-12T11:00:00
PAY029312,O029268,33079,settled,wallet,2026-08-29T19:00:00
PAY029313,O029269,36378,settled,card,2026-08-29T09:00:00
PAY029314,O029270,1386,settled,wire,2026-08-27T16:00:00
PAY029315,O029271,6368,settled,wire,2026-08-14T21:00:00
PAY029316,O029272,25439,settled,wallet,2026-08-29T14:00:00
PAY029317,O029273,12529,settled,ach,2026-08-12T19:00:00
PAY029318,O029274,34847,settled,wallet,2026-08-25T06:00:00
PAY029319,O029275,36580,settled,wallet,2026-08-29T07:00:00
PAY029320,O029276,8996,settled,wallet,2026-08-11T21:00:00
PAY029321,O029277,31244,settled,card,2026-08-13T18:00:00
PAY029322,O029278,8070,settled,wallet,2026-08-21T00:00:00
PAY029323,O029279,27321,settled,card,2026-09-04T01:00:00
PAY029324,O029280,6474,settled,card,2026-08-13T17:00:00
PAY029325,O029281,37174,settled,wallet,2026-09-02T20:00:00
PAY029326,O029282,24563,settled,wallet,2026-08-22T18:00:00
PAY029327,O029283,35579,settled,wallet,2026-09-03T04:00:00
PAY029328,O029284,17070,settled,card,2026-08-21T12:00:00
PAY029329,O029285,12128,settled,card,2026-08-29T00:00:00
PAY029330,O029286,1156,settled,wire,2026-08-22T21:00:00
PAY029331,O029287,37792,settled,wallet,2026-08-19T01:00:00
PAY029332,O029288,34302,settled,wallet,2026-08-07T07:00:00
PAY029333,O029289,17219,settled,card,2026-08-19T08:00:00
PAY029334,O029290,12457,settled,card,2026-08-16T04:00:00
PAY029335,O029291,27338,settled,wire,2026-08-25T08:00:00
PAY029336,O029292,8188,settled,card,2026-08-23T08:00:00
PAY029337,O029293,10976,settled,wallet,2026-08-27T11:00:00
PAY029338,O029294,46413,settled,card,2026-08-31T06:00:00
PAY029339,O029295,31559,settled,ach,2026-08-26T04:00:00
PAY029340,O029296,19994,settled,wire,2026-09-03T22:00:00
PAY029341,O029297,47773,settled,card,2026-08-16T20:00:00
PAY029342,O029298,31831,settled,wallet,2026-08-26T05:00:00
PAY029343,O029299,11082,settled,wallet,2026-08-17T12:00:00
PAY029344,O029300,12627,settled,card,2026-08-31T01:00:00
PAY029345,O029301,5417,settled,card,2026-08-29T22:00:00
PAY029346,O029302,27575,settled,card,2026-08-13T14:00:00
PAY029347,O029303,9515,settled,wire,2026-08-29T08:00:00
PAY029348,O029304,19818,settled,ach,2026-08-10T13:00:00
PAY029349,O029305,7568,settled,card,2026-09-01T15:00:00
PAY029350,O029306,46145,settled,card,2026-09-01T00:00:00
PAY029351,O029307,45310,settled,ach,2026-08-26T14:00:00
PAY029352,O029308,12744,settled,wire,2026-08-08T11:00:00
PAY029353,O029309,47957,settled,ach,2026-08-12T23:00:00
PAY029354,O029310,36670,settled,wire,2026-08-13T00:00:00
PAY029355,O029311,18196,settled,ach,2026-08-14T07:00:00
PAY029356,O029312,33788,settled,wire,2026-08-24T21:00:00
PAY029357,O029313,37910,settled,card,2026-08-10T13:00:00
PAY029358,O029314,4909,settled,ach,2026-08-25T15:00:00
PAY029359,O029315,38449,settled,wire,2026-08-17T23:00:00
PAY029360,O029316,28389,settled,card,2026-08-14T12:00:00
PAY029361,O029317,38689,settled,card,2026-08-10T18:00:00
PAY029362,O029318,13061,settled,ach,2026-08-12T12:00:00
PAY029363,O029319,22651,settled,wallet,2026-09-02T05:00:00
PAY029364,O029320,17302,settled,wire,2026-08-24T16:00:00
PAY029365,O029321,15234,settled,wire,2026-08-27T13:00:00
PAY029366,O029322,44330,settled,card,2026-08-06T11:00:00
PAY029367,O029323,46132,settled,card,2026-08-18T01:00:00
PAY029368,O029324,25030,settled,wallet,2026-09-03T01:00:00
PAY029369,O029325,14454,settled,card,2026-08-31T18:00:00
PAY029370,O029326,40290,settled,ach,2026-08-25T09:00:00
PAY029371,O029327,19853,settled,ach,2026-09-02T19:00:00
PAY029372,O029328,21715,settled,wire,2026-08-21T08:00:00
PAY029373,O029329,15634,settled,wallet,2026-09-02T05:00:00
PAY029374,O029330,6116,settled,ach,2026-08-15T03:00:00
PAY029375,O029331,15228,settled,card,2026-08-29T16:00:00
PAY029376,O029332,9631,settled,ach,2026-08-16T06:00:00
PAY029377,O029333,33800,settled,wallet,2026-08-24T17:00:00
PAY029378,O029334,46442,settled,card,2026-08-28T12:00:00
PAY029379,O029335,1995,settled,card,2026-08-26T04:00:00
PAY029380,O029336,39801,settled,wire,2026-09-02T16:00:00
PAY029381,O029337,21450,settled,wallet,2026-08-15T18:00:00
PAY029382,O029338,42058,settled,card,2026-08-27T08:00:00
PAY029383,O029339,3020,settled,wallet,2026-08-17T00:00:00
PAY029384,O029340,6446,settled,card,2026-08-15T10:00:00
PAY029385,O029341,42946,settled,ach,2026-08-18T10:00:00
PAY029386,O029342,28366,settled,card,2026-08-15T10:00:00
PAY029387,O029343,33202,settled,wire,2026-08-24T19:00:00
PAY029388,O029344,23563,settled,card,2026-08-19T20:00:00
PAY029389,O029345,40808,settled,wire,2026-08-19T23:00:00
PAY029390,O029346,3541,settled,ach,2026-08-15T12:00:00
PAY029391,O029347,15877,settled,wire,2026-08-25T15:00:00
PAY029392,O029348,2769,settled,card,2026-08-22T10:00:00
PAY029393,O029349,20453,settled,card,2026-08-08T15:00:00
PAY029394,O029350,44753,settled,ach,2026-08-31T07:00:00
PAY029395,O029351,37357,settled,card,2026-08-17T22:00:00
PAY029396,O029352,19315,settled,ach,2026-08-15T22:00:00
PAY029397,O029353,15129,settled,ach,2026-08-06T13:00:00
PAY029398,O029354,40712,settled,ach,2026-08-27T03:00:00
PAY029399,O029355,37568,settled,card,2026-08-07T12:00:00
PAY029400,O029356,38822,settled,card,2026-08-09T09:00:00
PAY029401,O029357,45077,settled,card,2026-08-20T17:00:00
PAY029402,O029358,21271,settled,wallet,2026-09-02T04:00:00
PAY029403,O029359,5860,settled,ach,2026-08-22T17:00:00
PAY029404,O029360,45683,settled,card,2026-08-12T01:00:00
PAY029405,O029361,43688,settled,card,2026-08-31T19:00:00
PAY029406,O029362,6568,settled,wallet,2026-08-10T15:00:00
PAY029407,O029363,8902,settled,ach,2026-08-25T18:00:00
PAY029408,O029364,10312,settled,wire,2026-08-26T00:00:00
PAY029409,O029365,12830,settled,card,2026-08-22T18:00:00
PAY029410,O029366,29792,settled,wallet,2026-08-20T06:00:00
PAY029411,O029367,11383,settled,wire,2026-08-11T03:00:00
PAY029412,O029368,15375,settled,wire,2026-08-17T09:00:00
PAY029413,O029369,25014,settled,wire,2026-08-24T05:00:00
PAY029414,O029370,38717,settled,wallet,2026-09-03T16:00:00
PAY029415,O029371,44440,settled,wire,2026-08-31T15:00:00
PAY029416,O029372,43507,settled,wallet,2026-09-03T16:00:00
PAY029417,O029373,7884,settled,card,2026-09-03T22:00:00
PAY029418,O029374,21567,settled,wire,2026-09-03T11:00:00
PAY029419,O029375,40087,settled,wallet,2026-08-18T11:00:00
PAY029420,O029376,5667,settled,wallet,2026-08-13T12:00:00
PAY029421,O029377,25319,settled,wallet,2026-08-29T14:00:00
PAY029422,O029378,14818,settled,ach,2026-08-19T03:00:00
PAY029423,O029379,44692,settled,card,2026-08-09T18:00:00
PAY029424,O029380,25754,settled,card,2026-08-11T07:00:00
PAY029425,O029381,3686,settled,wire,2026-08-09T05:00:00
PAY029426,O029382,38256,settled,wire,2026-09-03T04:00:00
PAY029427,O029383,12750,settled,card,2026-08-14T16:00:00
PAY029428,O029384,12897,settled,ach,2026-08-25T16:00:00
PAY029429,O029385,28719,settled,card,2026-08-30T13:00:00
PAY029430,O029386,14562,settled,wallet,2026-08-29T18:00:00
PAY029431,O029387,9271,settled,card,2026-08-24T17:00:00
PAY029432,O029388,22012,settled,ach,2026-08-31T07:00:00
PAY029433,O029389,38883,settled,wallet,2026-08-29T12:00:00
PAY029434,O029390,44313,settled,wire,2026-08-24T22:00:00
PAY029435,O029391,8383,settled,wire,2026-09-03T17:00:00
PAY029436,O029392,43227,settled,card,2026-08-07T20:00:00
PAY029437,O029393,30606,settled,card,2026-08-31T05:00:00
PAY029438,O029394,1678,settled,card,2026-08-22T16:00:00
PAY029439,O029395,11592,settled,card,2026-09-01T00:00:00
PAY029440,O029396,8638,settled,wallet,2026-08-28T12:00:00
PAY029441,O029397,8758,settled,card,2026-08-25T07:00:00
PAY029442,O029398,6381,settled,card,2026-09-03T10:00:00
PAY029443,O029399,2802,settled,wire,2026-08-11T04:00:00
PAY029444,O029400,46317,settled,wire,2026-09-01T03:00:00
PAY029445,O029401,25101,settled,card,2026-08-12T07:00:00
PAY029446,O029402,8363,settled,wire,2026-08-23T13:00:00
PAY029447,O029403,36389,settled,wallet,2026-08-12T03:00:00
PAY029448,O029404,13084,settled,card,2026-09-02T03:00:00
PAY029449,O029405,35811,settled,card,2026-08-10T22:00:00
PAY029450,O029406,6797,settled,wallet,2026-08-18T23:00:00
PAY029451,O029407,44259,settled,ach,2026-08-17T19:00:00
PAY029452,O029408,31856,settled,ach,2026-08-20T07:00:00
PAY029453,O029409,4353,settled,wallet,2026-08-23T06:00:00
PAY029454,O029410,19920,settled,wire,2026-08-14T04:00:00
PAY029455,O029411,28050,settled,wallet,2026-08-10T10:00:00
PAY029456,O029412,19994,settled,card,2026-08-08T07:00:00
PAY029457,O029413,42448,settled,card,2026-08-20T16:00:00
PAY029458,O029414,13774,settled,card,2026-08-08T12:00:00
PAY029459,O029415,34493,settled,wire,2026-08-17T13:00:00
PAY029460,O029416,42720,settled,wire,2026-08-18T12:00:00
PAY029461,O029417,28783,settled,ach,2026-08-07T08:00:00
PAY029462,O029418,32592,settled,wire,2026-08-06T22:00:00
PAY029463,O029419,10263,settled,wallet,2026-08-10T08:00:00
PAY029464,O029420,1155,settled,card,2026-08-09T15:00:00
PAY029465,O029421,3206,settled,card,2026-08-20T16:00:00
PAY029466,O029422,14595,settled,wire,2026-08-19T10:00:00
PAY029467,O029423,23798,settled,wallet,2026-09-02T05:00:00
PAY029468,O029424,18972,settled,card,2026-08-07T20:00:00
PAY029469,O029425,27246,settled,wire,2026-08-26T23:00:00
PAY029470,O029426,17032,settled,wire,2026-08-18T09:00:00
PAY029471,O029427,26332,settled,ach,2026-08-20T17:00:00
PAY029472,O029428,23660,settled,card,2026-08-09T00:00:00
PAY029473,O029429,36391,settled,ach,2026-08-09T07:00:00
PAY029474,O029430,32339,settled,ach,2026-08-19T12:00:00
PAY029475,O029431,29203,settled,ach,2026-08-27T09:00:00
PAY029476,O029432,47359,settled,ach,2026-08-13T11:00:00
PAY029477,O029433,16536,settled,card,2026-08-25T07:00:00
PAY029478,O029434,33381,settled,wallet,2026-08-28T08:00:00
PAY029479,O029435,27869,settled,wallet,2026-08-18T10:00:00
PAY029480,O029436,19224,settled,ach,2026-08-19T12:00:00
PAY029481,O029437,34228,settled,ach,2026-08-23T22:00:00
PAY029482,O029438,9567,settled,wallet,2026-08-28T09:00:00
PAY029483,O029439,14519,settled,ach,2026-08-12T21:00:00
PAY029484,O029440,6469,settled,wallet,2026-08-13T21:00:00
PAY029485,O029441,19413,settled,card,2026-08-14T17:00:00
PAY029486,O029442,4540,settled,wallet,2026-08-09T17:00:00
PAY029487,O029443,12584,settled,wire,2026-08-15T19:00:00
PAY029488,O029444,46632,settled,card,2026-08-17T17:00:00
PAY029489,O029445,24887,settled,card,2026-08-07T08:00:00
PAY029490,O029446,23231,settled,card,2026-08-09T22:00:00
PAY029491,O029447,37006,settled,wallet,2026-08-30T00:00:00
PAY029492,O029448,13075,settled,card,2026-08-30T16:00:00
PAY029493,O029449,20435,settled,wallet,2026-08-13T20:00:00
PAY029494,O029450,28727,settled,ach,2026-08-14T09:00:00
PAY029495,O029451,22694,settled,wire,2026-08-21T08:00:00
PAY029496,O029452,1207,settled,ach,2026-08-09T08:00:00
PAY029497,O029453,44247,settled,wire,2026-08-25T23:00:00
PAY029498,O029454,15906,settled,card,2026-08-11T17:00:00
PAY029499,O029455,21299,settled,ach,2026-08-12T00:00:00
PAY029500,O029456,42715,settled,ach,2026-08-27T23:00:00
PAY029501,O029457,21462,settled,card,2026-08-06T19:00:00
PAY029502,O029458,25222,settled,card,2026-08-30T18:00:00
PAY029503,O029459,21720,settled,ach,2026-08-08T14:00:00
PAY029504,O029460,36681,settled,wire,2026-08-12T07:00:00
PAY029505,O029461,22337,settled,card,2026-08-17T17:00:00
PAY029506,O029462,10268,settled,card,2026-08-31T20:00:00
PAY029507,O029463,22859,settled,wire,2026-08-22T04:00:00
PAY029508,O029464,15851,settled,card,2026-08-30T07:00:00
PAY029509,O029465,27910,settled,ach,2026-08-16T16:00:00
PAY029510,O029466,30794,settled,card,2026-08-21T12:00:00
PAY029511,O029467,34653,settled,card,2026-08-22T12:00:00
PAY029512,O029468,32345,settled,wire,2026-08-12T14:00:00
PAY029513,O029469,33374,settled,card,2026-08-14T11:00:00
PAY029514,O029470,47921,settled,wire,2026-08-21T19:00:00
PAY029515,O029471,7907,settled,wallet,2026-08-08T08:00:00
PAY029516,O029472,7419,settled,wallet,2026-08-17T20:00:00
PAY029517,O029473,28359,settled,card,2026-08-24T20:00:00
PAY029518,O029474,9377,settled,ach,2026-08-07T22:00:00
PAY029519,O029475,15682,settled,card,2026-08-26T01:00:00
PAY029520,O029476,21905,settled,wire,2026-08-10T21:00:00
PAY029521,O029477,11602,settled,wire,2026-08-16T05:00:00
PAY029522,O029478,45089,settled,wallet,2026-08-06T11:00:00
PAY029523,O029479,7216,settled,wire,2026-08-27T17:00:00
PAY029524,O029480,26610,settled,card,2026-09-03T07:00:00
PAY029525,O029481,22260,settled,ach,2026-08-19T03:00:00
PAY029526,O029482,5523,settled,card,2026-08-17T13:00:00
PAY029527,O029483,19554,settled,wire,2026-08-15T20:00:00
PAY029528,O029484,2067,settled,wallet,2026-08-06T21:00:00
PAY029529,O029485,33331,settled,wire,2026-08-11T13:00:00
PAY029530,O029486,46398,settled,wallet,2026-08-07T19:00:00
PAY029531,O029487,16380,settled,wallet,2026-08-10T17:00:00
PAY029532,O029488,29145,settled,wallet,2026-08-11T01:00:00
PAY029533,O029489,28972,settled,wallet,2026-08-07T11:00:00
PAY029534,O029490,18663,settled,card,2026-08-14T05:00:00
PAY029535,O029491,19830,settled,card,2026-08-23T03:00:00
PAY029536,O029492,42890,settled,card,2026-08-11T20:00:00
PAY029537,O029493,1856,settled,ach,2026-08-20T10:00:00
PAY029538,O029494,10683,settled,wallet,2026-08-13T23:00:00
PAY029539,O029495,35463,settled,card,2026-08-28T07:00:00
PAY029540,O029496,19700,settled,ach,2026-08-25T11:00:00
PAY029541,O029497,14885,settled,ach,2026-08-22T02:00:00
PAY029542,O029498,43380,settled,ach,2026-08-19T02:00:00
PAY029543,O029499,7510,settled,wallet,2026-08-28T14:00:00
PAY029544,O029500,27959,settled,wallet,2026-08-31T07:00:00
PAY029545,O029501,15220,settled,wallet,2026-08-13T20:00:00
PAY029546,O029502,46789,settled,ach,2026-08-10T09:00:00
PAY029547,O029503,25256,settled,card,2026-08-20T00:00:00
PAY029548,O029504,33291,settled,wallet,2026-08-14T11:00:00
PAY029549,O029505,10887,settled,wallet,2026-08-25T12:00:00
PAY029550,O029506,7257,settled,ach,2026-08-30T17:00:00
PAY029551,O029507,23217,settled,wire,2026-08-19T23:00:00
PAY029552,O029508,33383,settled,ach,2026-08-20T10:00:00
PAY029553,O029509,23516,settled,wire,2026-08-30T17:00:00
PAY029554,O029510,21352,settled,card,2026-08-18T09:00:00
PAY029555,O029511,13513,settled,ach,2026-08-24T14:00:00
PAY029556,O029512,33328,settled,ach,2026-09-03T20:00:00
PAY029557,O029513,39169,settled,wallet,2026-08-10T18:00:00
PAY029558,O029514,10435,settled,wallet,2026-08-20T08:00:00
PAY029559,O029515,31263,settled,ach,2026-09-01T20:00:00
PAY029560,O029516,42322,settled,wallet,2026-08-20T12:00:00
PAY029561,O029517,42825,settled,ach,2026-08-10T02:00:00
PAY029562,O029518,33372,settled,wallet,2026-08-29T19:00:00
PAY029563,O029519,44666,settled,ach,2026-08-31T02:00:00
PAY029564,O029520,35842,settled,ach,2026-08-15T14:00:00
PAY029565,O029521,19178,settled,ach,2026-08-20T23:00:00
PAY029566,O029522,23958,settled,wire,2026-08-28T02:00:00
PAY029567,O029523,28926,settled,wallet,2026-08-29T20:00:00
PAY029568,O029524,11623,settled,wire,2026-08-15T13:00:00
PAY029569,O029525,5316,settled,wire,2026-08-16T22:00:00
PAY029570,O029526,10102,settled,wire,2026-08-20T14:00:00
PAY029571,O029527,5834,settled,card,2026-08-20T17:00:00
PAY029572,O029528,11615,settled,card,2026-08-30T15:00:00
PAY029573,O029529,14097,settled,card,2026-08-09T13:00:00
PAY029574,O029530,35609,settled,ach,2026-08-28T09:00:00
PAY029575,O029531,19843,settled,wallet,2026-08-15T11:00:00
PAY029576,O029532,22125,settled,wallet,2026-08-24T07:00:00
PAY029577,O029533,28779,settled,wallet,2026-08-28T17:00:00
PAY029578,O029534,13199,settled,ach,2026-08-15T00:00:00
PAY029579,O029535,14051,settled,wire,2026-08-14T04:00:00
PAY029580,O029536,45094,settled,wire,2026-08-18T02:00:00
PAY029581,O029537,41962,settled,card,2026-08-22T11:00:00
PAY029582,O029538,24463,settled,ach,2026-09-01T09:00:00
PAY029583,O029539,43177,settled,wallet,2026-08-25T10:00:00
PAY029584,O029540,3662,settled,ach,2026-08-25T19:00:00
PAY029585,O029541,23308,settled,wire,2026-08-30T19:00:00
PAY029586,O029542,21964,settled,wire,2026-08-16T19:00:00
PAY029587,O029543,40289,settled,wire,2026-08-19T14:00:00
PAY029588,O029544,18400,settled,ach,2026-08-26T08:00:00
PAY029589,O029545,28699,settled,ach,2026-08-08T11:00:00
PAY029590,O029546,23333,settled,ach,2026-08-23T21:00:00
PAY029591,O029547,29615,settled,wallet,2026-08-23T10:00:00
PAY029592,O029548,46405,settled,card,2026-08-30T01:00:00
PAY029593,O029549,45921,settled,ach,2026-08-29T14:00:00
PAY029594,O029550,4136,settled,card,2026-08-25T06:00:00
PAY029595,O029551,2442,settled,card,2026-08-11T17:00:00
PAY029596,O029552,44121,settled,ach,2026-08-14T09:00:00
PAY029597,O029553,38570,settled,wire,2026-09-01T13:00:00
PAY029598,O029554,19745,settled,wire,2026-08-09T17:00:00
PAY029599,O029555,20091,settled,wire,2026-08-23T08:00:00
PAY029600,O029556,1311,settled,ach,2026-08-11T01:00:00
PAY029601,O029557,31792,settled,wallet,2026-09-03T01:00:00
PAY029602,O029558,23426,settled,wallet,2026-08-31T01:00:00
PAY029603,O029559,3129,settled,card,2026-08-27T08:00:00
PAY029604,O029560,47938,settled,wallet,2026-08-16T01:00:00
PAY029605,O029561,16972,settled,card,2026-08-14T22:00:00
PAY029606,O029562,45473,settled,ach,2026-08-16T21:00:00
PAY029607,O029563,10524,settled,ach,2026-08-31T01:00:00
PAY029608,O029564,3059,settled,wire,2026-08-13T14:00:00
PAY029609,O029565,21069,settled,wire,2026-08-13T01:00:00
