settlement_id,payment_id,expected_amt,actual_amt,status,ts
SET032395,PAY032451,13625,13625,settled,2026-08-06T14:00:00
SET032396,PAY032452,44004,44004,settled,2026-08-24T02:00:00
SET032397,PAY032453,29880,29880,settled,2026-08-27T01:00:00
SET032398,PAY032454,24368,24368,settled,2026-08-26T06:00:00
SET032399,PAY032455,11421,11421,settled,2026-08-26T14:00:00
SET032400,PAY032456,25734,25734,settled,2026-08-26T08:00:00
SET032401,PAY032457,27865,27865,settled,2026-08-24T00:00:00
SET032402,PAY032458,14947,14947,settled,2026-08-14T12:00:00
SET032403,PAY032459,10160,10160,settled,2026-08-11T18:00:00
SET032404,PAY032460,41019,41019,settled,2026-09-03T07:00:00
SET032405,PAY032461,33536,33536,settled,2026-08-10T23:00:00
SET032406,PAY032462,6938,6938,settled,2026-08-15T20:00:00
SET032407,PAY032463,23010,23010,settled,2026-08-25T14:00:00
SET032408,PAY032464,7810,7810,settled,2026-08-24T08:00:00
SET032409,PAY032465,29797,29797,settled,2026-08-14T20:00:00
SET032410,PAY032466,24809,24809,settled,2026-08-20T06:00:00
SET032411,PAY032467,36715,36715,settled,2026-08-09T22:00:00
SET032412,PAY032468,24344,24344,settled,2026-08-28T12:00:00
SET032413,PAY032469,37903,37903,settled,2026-08-26T11:00:00
SET032414,PAY032470,44521,44521,settled,2026-08-11T14:00:00
SET032415,PAY032471,17626,17626,settled,2026-09-02T19:00:00
SET032416,PAY032472,33919,33919,settled,2026-08-10T03:00:00
SET032417,PAY032473,5342,5342,settled,2026-08-07T04:00:00
SET032418,PAY032474,26438,26438,settled,2026-08-08T14:00:00
SET032419,PAY032475,24619,24619,settled,2026-08-10T17:00:00
SET032420,PAY032476,43390,43390,settled,2026-08-07T00:00:00
SET032421,PAY032477,28030,28030,settled,2026-08-23T13:00:00
SET032422,PAY032478,21498,21498,settled,2026-09-02T09:00:00
SET032423,PAY032479,5003,5003,settled,2026-08-22T00:00:00
SET032424,PAY032480,41950,41950,settled,2026-08-31T10:00:00
SET032425,PAY032481,18430,18430,settled,2026-08-26T18:00:00
SET032426,PAY032482,18856,18856,settled,2026-08-26T09:00:00
SET032427,PAY032483,41419,41419,settled,2026-08-23T03:00:00
SET032428,PAY032484,18886,18886,settled,2026-08-28T23:00:00
SET032429,PAY032485,25231,25231,settled,2026-08-27T18:00:00
SET032430,PAY032486,35812,35812,settled,2026-09-03T21:00:00
SET032431,PAY032487,11939,11939,settled,2026-08-26T02:00:00
SET032432,PAY032488,45161,45161,settled,2026-08-09T08:00:00
SET032433,PAY032489,42110,42110,settled,2026-08-25T19:00:00
SET032434,PAY032490,35967,35967,settled,2026-08-08T10:00:00
SET032435,PAY032491,39893,39893,settled,2026-08-11T02:00:00
SET032436,PAY032492,34274,34274,settled,2026-08-17T15:00:00
SET032437,PAY032493,13988,13988,settled,2026-08-14T12:00:00
SET032438,PAY032494,21414,21414,settled,2026-08-22T21:00:00
SET032439,PAY032495,8137,8137,settled,2026-08-20T14:00:00
SET032440,PAY032496,34247,34247,settled,2026-08-14T21:00:00
SET032441,PAY032497,41641,41641,settled,2026-08-29T00:00:00
SET032442,PAY032498,30869,30869,settled,2026-09-01T08:00:00
SET032443,PAY032499,36036,36036,settled,2026-09-01T17:00:00
SET032444,PAY032500,39378,39378,settled,2026-08-20T09:00:00
SET032445,PAY032501,2137,2137,settled,2026-08-30T13:00:00
SET032446,PAY032502,19845,19845,settled,2026-08-22T00:00:00
SET032447,PAY032503,14509,14509,settled,2026-08-19T02:00:00
SET032448,PAY032504,11598,11598,settled,2026-08-29T21:00:00
SET032449,PAY032505,8438,8438,settled,2026-08-29T23:00:00
SET032450,PAY032506,29622,29622,settled,2026-08-31T15:00:00
SET032451,PAY032507,34812,34812,settled,2026-09-01T09:00:00
SET032452,PAY032508,26938,26938,settled,2026-08-17T09:00:00
SET032453,PAY032509,43219,43219,settled,2026-08-06T17:00:00
SET032454,PAY032510,25911,25911,settled,2026-08-22T06:00:00
SET032455,PAY032511,7042,7042,settled,2026-08-27T05:00:00
SET032456,PAY032512,36598,36598,settled,2026-08-25T06:00:00
SET032457,PAY032513,39509,39509,settled,2026-08-31T08:00:00
SET032458,PAY032514,24629,24629,settled,2026-08-17T12:00:00
SET032459,PAY032515,36294,36294,settled,2026-08-22T15:00:00
SET032460,PAY032516,39340,39340,settled,2026-08-16T13:00:00
SET032461,PAY032517,21582,21582,settled,2026-08-20T07:00:00
SET032462,PAY032518,1102,1102,settled,2026-08-30T14:00:00
SET032463,PAY032519,23954,23954,settled,2026-09-03T21:00:00
SET032464,PAY032520,13018,13018,settled,2026-09-02T14:00:00
SET032465,PAY032521,3809,3809,settled,2026-08-07T20:00:00
SET032466,PAY032522,12280,12280,settled,2026-08-06T16:00:00
SET032467,PAY032523,11337,11337,settled,2026-08-13T09:00:00
SET032468,PAY032524,40771,40771,settled,2026-08-29T23:00:00
SET032469,PAY032525,18806,18806,settled,2026-08-17T23:00:00
SET032470,PAY032526,18756,18756,settled,2026-08-19T01:00:00
SET032471,PAY032527,22710,22710,settled,2026-08-28T05:00:00
SET032472,PAY032528,17337,17337,settled,2026-08-29T14:00:00
SET032473,PAY032529,3596,3596,settled,2026-08-19T05:00:00
SET032474,PAY032530,38732,38732,settled,2026-08-12T18:00:00
SET032475,PAY032531,12496,12496,settled,2026-08-19T22:00:00
SET032476,PAY032532,46375,46375,settled,2026-08-10T12:00:00
SET032477,PAY032533,1793,1793,settled,2026-08-16T18:00:00
SET032478,PAY032534,13227,13227,settled,2026-08-27T12:00:00
SET032479,PAY032535,27855,27855,settled,2026-09-01T05:00:00
SET032480,PAY032536,22258,22258,settled,2026-08-17T17:00:00
SET032481,PAY032537,12312,12312,settled,2026-08-16T02:00:00
SET032482,PAY032538,16542,16542,settled,2026-08-19T02:00:00
SET032483,PAY032539,36506,36506,settled,2026-09-01T03:00:00
SET032484,PAY032540,6290,6290,settled,2026-09-04T10:00:00
SET032485,PAY032541,35741,35741,settled,2026-08-23T01:00:00
SET032486,PAY032542,4330,4330,settled,2026-08-31T11:00:00
SET032487,PAY032543,30618,30618,settled,2026-08-27T00:00:00
SET032488,PAY032544,22230,22230,settled,2026-08-26T09:00:00
SET032489,PAY032545,28374,28374,settled,2026-09-01T14:00:00
SET032490,PAY032546,1059,1059,settled,2026-08-18T23:00:00
SET032491,PAY032547,6882,6882,settled,2026-08-07T18:00:00
SET032492,PAY032548,24787,24787,settled,2026-08-09T08:00:00
SET032493,PAY032549,2611,2611,settled,2026-08-14T10:00:00
SET032494,PAY032550,31276,31276,settled,2026-08-12T22:00:00
SET032495,PAY032551,14599,14599,settled,2026-08-17T13:00:00
SET032496,PAY032552,3704,3704,settled,2026-08-14T02:00:00
SET032497,PAY032553,24895,24895,settled,2026-08-26T06:00:00
SET032498,PAY032554,25264,25264,settled,2026-08-18T11:00:00
SET032499,PAY032555,24822,24822,settled,2026-08-23T09:00:00
SET032500,PAY032556,27253,27253,settled,2026-08-31T21:00:00
SET032501,PAY032557,18603,18603,settled,2026-08-12T11:00:00
SET032502,PAY032558,15938,15938,settled,2026-08-09T04:00:00
SET032503,PAY032559,27360,27360,settled,2026-08-18T11:00:00
SET032504,PAY032560,32795,32795,settled,2026-08-28T03:00:00
SET032505,PAY032561,16596,16596,settled,2026-08-23T14:00:00
SET032506,PAY032562,12838,12838,settled,2026-08-24T12:00:00
SET032507,PAY032563,30362,30362,settled,2026-08-20T08:00:00
SET032508,PAY032564,42430,42430,settled,2026-09-04T09:00:00
SET032509,PAY032565,30120,30120,settled,2026-08-17T22:00:00
SET032510,PAY032566,3114,3114,settled,2026-08-18T05:00:00
SET032511,PAY032567,33762,33762,settled,2026-08-20T23:00:00
SET032512,PAY032568,3095,3095,settled,2026-09-02T11:00:00
SET032513,PAY032569,7611,7611,settled,2026-08-16T17:00:00
SET032514,PAY032570,4481,4481,settled,2026-08-12T21:00:00
SET032515,PAY032571,34237,34237,settled,2026-08-15T00:00:00
SET032516,PAY032572,24785,24785,settled,2026-08-12T07:00:00
SET032517,PAY032573,35706,35706,settled,2026-08-11T08:00:00
SET032518,PAY032574,7253,7253,settled,2026-08-13T19:00:00
SET032519,PAY032575,15663,15663,settled,2026-08-08T22:00:00
SET032520,PAY032576,28696,28696,settled,2026-08-08T22:00:00
SET032521,PAY032577,24074,24074,settled,2026-08-22T09:00:00
SET032522,PAY032579,25385,25385,settled,2026-08-26T12:00:00
SET032523,PAY032580,35434,35434,settled,2026-08-07T11:00:00
SET032524,PAY032581,14090,14090,settled,2026-08-17T17:00:00
SET032525,PAY032582,19642,19642,settled,2026-08-11T13:00:00
SET032526,PAY032583,39127,39127,settled,2026-08-16T22:00:00
SET032527,PAY032584,29177,29177,settled,2026-08-29T14:00:00
SET032528,PAY032585,21027,21027,settled,2026-09-02T01:00:00
SET032529,PAY032586,27439,27439,settled,2026-08-16T10:00:00
SET032530,PAY032587,1452,1452,settled,2026-08-07T22:00:00
SET032531,PAY032588,16512,16512,settled,2026-08-27T00:00:00
SET032532,PAY032589,26350,26350,settled,2026-09-04T10:00:00
SET032533,PAY032590,26073,26073,settled,2026-08-17T15:00:00
SET032534,PAY032591,46003,46003,settled,2026-08-09T04:00:00
SET032535,PAY032592,21637,21637,settled,2026-08-08T12:00:00
SET032536,PAY032593,21651,21651,settled,2026-08-20T02:00:00
SET032537,PAY032594,14797,14797,settled,2026-08-09T14:00:00
SET032538,PAY032595,12778,12778,settled,2026-08-07T15:00:00
SET032539,PAY032596,8115,8115,settled,2026-08-22T23:00:00
SET032540,PAY032597,2946,2946,settled,2026-08-28T08:00:00
SET032541,PAY032598,12696,12696,settled,2026-08-08T04:00:00
SET032542,PAY032599,9586,9586,settled,2026-08-22T10:00:00
SET032543,PAY032600,32921,32921,settled,2026-08-24T10:00:00
SET032544,PAY032601,32092,32092,settled,2026-08-16T13:00:00
SET032545,PAY032602,14732,14732,settled,2026-08-22T17:00:00
SET032546,PAY032603,44836,44836,settled,2026-09-01T03:00:00
SET032547,PAY032604,5900,5900,settled,2026-08-16T08:00:00
SET032548,PAY032605,16077,16077,settled,2026-08-23T16:00:00
SET032549,PAY032606,36862,36862,settled,2026-08-27T02:00:00
SET032550,PAY032607,36335,36335,settled,2026-08-24T12:00:00
SET032551,PAY032608,7626,7626,settled,2026-08-22T14:00:00
SET032552,PAY032609,34930,34930,settled,2026-08-06T13:00:00
SET032553,PAY032610,34911,34911,settled,2026-08-16T15:00:00
SET032554,PAY032611,15836,15836,settled,2026-09-01T01:00:00
SET032555,PAY032612,36549,36549,settled,2026-08-30T06:00:00
SET032556,PAY032613,30074,30074,settled,2026-08-14T11:00:00
SET032557,PAY032614,36149,36149,settled,2026-09-02T17:00:00
SET032558,PAY032615,20404,20404,settled,2026-09-02T19:00:00
SET032559,PAY032616,12575,12575,settled,2026-08-07T03:00:00
SET032560,PAY032617,10611,10611,settled,2026-08-06T20:00:00
SET032561,PAY032618,40429,40429,settled,2026-08-25T15:00:00
SET032562,PAY032619,45732,45732,settled,2026-08-27T04:00:00
SET032563,PAY032620,8746,8746,settled,2026-08-09T05:00:00
SET032564,PAY032621,9737,9737,settled,2026-08-18T13:00:00
SET032565,PAY032622,20816,20816,settled,2026-08-30T21:00:00
SET032566,PAY032623,40384,40384,settled,2026-08-18T05:00:00
SET032567,PAY032624,32731,32731,settled,2026-09-02T11:00:00
SET032568,PAY032625,16670,16670,settled,2026-08-14T17:00:00
SET032569,PAY032626,3949,3949,settled,2026-08-08T06:00:00
SET032570,PAY032627,35091,35091,settled,2026-08-30T18:00:00
SET032571,PAY032628,13018,13018,settled,2026-08-13T05:00:00
SET032572,PAY032629,45869,45869,settled,2026-09-03T05:00:00
SET032573,PAY032630,21713,21713,settled,2026-09-02T03:00:00
SET032574,PAY032631,25222,25222,settled,2026-08-20T12:00:00
SET032575,PAY032632,4356,4356,settled,2026-08-26T23:00:00
SET032576,PAY032633,7416,7416,settled,2026-08-21T05:00:00
SET032577,PAY032634,19803,19803,settled,2026-08-26T17:00:00
SET032578,PAY032635,38391,38391,settled,2026-08-07T08:00:00
SET032579,PAY032636,14376,14376,settled,2026-08-11T16:00:00
SET032580,PAY032637,37593,37593,settled,2026-08-13T02:00:00
SET032581,PAY032638,19729,19729,settled,2026-08-20T06:00:00
SET032582,PAY032639,26055,26055,settled,2026-08-11T22:00:00
SET032583,PAY032640,33966,33966,settled,2026-08-29T11:00:00
SET032584,PAY032641,29406,29406,settled,2026-08-26T14:00:00
SET032585,PAY032642,42256,42256,settled,2026-08-30T09:00:00
SET032586,PAY032643,33334,33334,settled,2026-08-14T04:00:00
SET032587,PAY032644,16587,16587,settled,2026-08-21T20:00:00
SET032588,PAY032645,20479,20479,settled,2026-09-01T05:00:00
SET032589,PAY032647,21083,21083,settled,2026-09-03T22:00:00
SET032590,PAY032648,23785,23785,settled,2026-08-27T05:00:00
SET032591,PAY032649,28932,28932,settled,2026-09-03T01:00:00
SET032592,PAY032650,7621,7621,settled,2026-08-27T09:00:00
SET032593,PAY032651,45958,45958,settled,2026-08-10T18:00:00
SET032594,PAY032652,6720,6720,settled,2026-08-21T13:00:00
SET032595,PAY032653,11765,11765,settled,2026-08-10T15:00:00
SET032596,PAY032654,18398,18398,settled,2026-08-29T13:00:00
SET032597,PAY032655,21285,21285,settled,2026-08-18T16:00:00
SET032598,PAY032656,23248,23248,settled,2026-08-14T15:00:00
SET032599,PAY032657,10352,10352,settled,2026-08-29T02:00:00
SET032600,PAY032658,29529,29529,settled,2026-08-21T00:00:00
SET032601,PAY032659,11518,11518,settled,2026-08-24T02:00:00
SET032602,PAY032660,21460,21460,settled,2026-08-27T14:00:00
SET032603,PAY032661,41654,41654,settled,2026-08-31T03:00:00
SET032604,PAY032662,4447,4447,settled,2026-08-21T18:00:00
SET032605,PAY032663,25144,25144,settled,2026-08-15T11:00:00
SET032606,PAY032664,44159,44159,settled,2026-08-24T23:00:00
SET032607,PAY032665,13375,13375,settled,2026-08-26T21:00:00
SET032608,PAY032666,39025,39025,settled,2026-08-26T03:00:00
SET032609,PAY032667,11533,11533,settled,2026-09-01T13:00:00
SET032610,PAY032668,1079,1079,settled,2026-08-13T05:00:00
SET032611,PAY032669,14300,14300,settled,2026-08-15T12:00:00
SET032612,PAY032670,44003,44003,settled,2026-08-26T19:00:00
SET032613,PAY032671,8055,8055,settled,2026-09-04T00:00:00
SET032614,PAY032672,32413,32413,settled,2026-08-09T14:00:00
SET032615,PAY032673,21943,21943,settled,2026-08-09T15:00:00
SET032616,PAY032674,40697,40697,settled,2026-09-01T23:00:00
SET032617,PAY032675,27655,27655,settled,2026-08-13T19:00:00
SET032618,PAY032676,6575,6575,settled,2026-08-28T00:00:00
SET032619,PAY032677,17288,17288,settled,2026-08-28T10:00:00
SET032620,PAY032678,7399,7399,settled,2026-08-20T03:00:00
SET032621,PAY032679,1634,1634,settled,2026-08-18T18:00:00
SET032622,PAY032680,22395,22395,settled,2026-08-18T05:00:00
SET032623,PAY032681,10381,10381,settled,2026-08-24T09:00:00
SET032624,PAY032682,39633,39633,settled,2026-08-19T00:00:00
SET032625,PAY032683,35874,35874,settled,2026-08-09T13:00:00
SET032626,PAY032684,24043,24043,settled,2026-08-08T21:00:00
SET032627,PAY032685,15707,15707,settled,2026-08-11T05:00:00
SET032628,PAY032686,46152,46152,settled,2026-08-10T12:00:00
SET032629,PAY032687,33133,33133,settled,2026-09-03T00:00:00
SET032630,PAY032688,35766,35766,settled,2026-08-07T02:00:00
SET032631,PAY032689,3658,3658,settled,2026-08-30T08:00:00
SET032632,PAY032690,28942,28942,settled,2026-08-06T16:00:00
SET032633,PAY032691,35577,35577,settled,2026-09-02T16:00:00
SET032634,PAY032692,18687,18687,settled,2026-08-21T11:00:00
SET032635,PAY032693,12815,12815,settled,2026-08-12T06:00:00
SET032636,PAY032694,27312,27312,settled,2026-08-20T01:00:00
SET032637,PAY032695,35869,35869,settled,2026-08-31T04:00:00
SET032638,PAY032696,5393,5393,settled,2026-09-03T08:00:00
SET032639,PAY032697,29153,29153,settled,2026-08-08T16:00:00
SET032640,PAY032698,44827,44827,settled,2026-08-22T22:00:00
SET032641,PAY032699,6468,6468,settled,2026-08-19T04:00:00
SET032642,PAY032700,46068,46068,settled,2026-08-22T20:00:00
SET032643,PAY032701,1255,1255,settled,2026-08-13T14:00:00
SET032644,PAY032702,10483,10483,settled,2026-09-04T07:00:00
SET032645,PAY032703,22329,22329,settled,2026-08-07T12:00:00
SET032646,PAY032704,2342,2342,settled,2026-08-25T10:00:00
SET032647,PAY032705,46429,46429,settled,2026-08-09T08:00:00
SET032648,PAY032706,12710,12710,settled,2026-08-26T20:00:00
SET032649,PAY032707,20654,20654,settled,2026-09-02T11:00:00
SET032650,PAY032708,2662,2662,settled,2026-08-24T01:00:00
SET032651,PAY032709,29924,29924,settled,2026-08-31T18:00:00
SET032652,PAY032710,26136,26136,settled,2026-08-10T10:00:00
SET032653,PAY032711,3860,3860,settled,2026-08-11T20:00:00
SET032654,PAY032712,17363,17363,settled,2026-08-28T07:00:00
SET032655,PAY032713,27222,27222,settled,2026-08-25T01:00:00
SET032656,PAY032714,39997,39997,settled,2026-08-23T00:00:00
SET032657,PAY032715,31698,31698,settled,2026-08-10T08:00:00
SET032658,PAY032716,3016,3016,settled,2026-09-01T13:00:00
SET032659,PAY032717,13695,13695,settled,2026-08-24T00:00:00
SET032660,PAY032718,19626,19626,settled,2026-09-01T00:00:00
SET032661,PAY032719,36323,36323,settled,2026-08-20T21:00:00
SET032662,PAY032720,36938,36938,settled,2026-08-28T17:00:00
SET032663,PAY032721,34437,34437,settled,2026-08-19T07:00:00
SET032664,PAY032722,22865,22865,settled,2026-08-18T02:00:00
SET032665,PAY032723,43193,43193,settled,2026-08-25T19:00:00
SET032666,PAY032724,22698,22698,settled,2026-08-26T16:00:00
SET032667,PAY032725,13026,13026,settled,2026-08-12T10:00:00
SET032668,PAY032726,8571,8571,settled,2026-08-07T07:00:00
SET032669,PAY032727,21237,21237,settled,2026-09-01T00:00:00
SET032670,PAY032728,20624,20624,settled,2026-08-26T05:00:00
SET032671,PAY032729,8782,8782,settled,2026-09-02T16:00:00
SET032672,PAY032730,5711,5711,settled,2026-08-21T05:00:00
SET032673,PAY032731,27224,27224,settled,2026-08-22T16:00:00
SET032674,PAY032732,34923,34923,settled,2026-08-12T17:00:00
SET032675,PAY032733,13772,13772,settled,2026-08-27T17:00:00
SET032676,PAY032734,20713,20713,settled,2026-08-12T13:00:00
SET032677,PAY032735,29899,29899,settled,2026-08-26T07:00:00
SET032678,PAY032736,4368,4368,settled,2026-08-06T18:00:00
SET032679,PAY032737,17637,17637,settled,2026-08-19T20:00:00
SET032680,PAY032738,34734,34734,settled,2026-08-16T20:00:00
SET032681,PAY032739,19167,19167,settled,2026-08-23T02:00:00
SET032682,PAY032740,42541,42541,settled,2026-08-29T03:00:00
SET032683,PAY032741,11131,11131,settled,2026-08-12T19:00:00
SET032684,PAY032742,16142,16142,settled,2026-08-30T11:00:00
SET032685,PAY032743,3801,3801,settled,2026-08-08T15:00:00
SET032686,PAY032744,19865,19865,settled,2026-08-21T17:00:00
SET032687,PAY032745,3066,3066,settled,2026-08-13T13:00:00
SET032688,PAY032746,27638,27638,settled,2026-08-17T22:00:00
SET032689,PAY032747,-765,-765,settled,2026-08-27T05:00:00
SET032690,PAY032748,13038,13038,settled,2026-09-01T10:00:00
SET032691,PAY032749,10260,10260,settled,2026-08-25T20:00:00
SET032692,PAY032750,20602,20602,settled,2026-08-17T11:00:00
SET032693,PAY032751,44861,44861,settled,2026-08-24T09:00:00
SET032694,PAY032752,42780,42780,settled,2026-08-30T19:00:00
SET032695,PAY032753,34401,34401,settled,2026-09-02T04:00:00
SET032696,PAY032754,35196,35196,settled,2026-08-11T02:00:00
SET032697,PAY032755,6482,6482,settled,2026-08-10T20:00:00
SET032698,PAY032756,30823,30823,settled,2026-09-03T03:00:00
SET032699,PAY032757,13775,13775,settled,2026-08-17T06:00:00
SET032700,PAY032758,7100,7100,settled,2026-08-08T04:00:00
SET032701,PAY032759,15883,15883,settled,2026-08-17T01:00:00
SET032702,PAY032760,40340,40340,settled,2026-08-21T16:00:00
SET032703,PAY032761,8527,8527,settled,2026-08-30T18:00:00
SET032704,PAY032762,17208,17208,settled,2026-08-11T14:00:00
SET032705,PAY032763,9953,9953,settled,2026-08-10T20:00:00
SET032706,PAY032764,37122,37122,settled,2026-08-20T23:00:00
SET032707,PAY032765,22607,22607,settled,2026-08-22T15:00:00
SET032708,PAY032766,10000,10000,settled,2026-08-26T13:00:00
SET032709,PAY032767,9247,9247,settled,2026-08-31T04:00:00
SET032710,PAY032768,31514,31514,settled,2026-08-25T10:00:00
SET032711,PAY032769,46327,46327,settled,2026-08-17T09:00:00
SET032712,PAY032770,5177,5177,settled,2026-08-13T20:00:00
SET032713,PAY032771,30369,30369,settled,2026-08-19T20:00:00
SET032714,PAY032772,26048,26048,settled,2026-08-07T22:00:00
